global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1348.2464261661678	4.289741451974578	1817768.425669844	18.40188172478896	1949.96576333046	-2.76282755533839	3802366.478160944	7.633216100537105	1341.0680705136474	1.110424305657716	1798463.5697511972	1.233042138595421	1569.769575524518	1126.6777498737863	1.135688	22.928596	0.1525402663467412	0.0868439306950212	0.051910009	-0.1602707155	-0.005138327	-0.216619498	-0.1198083162	-0.039660283	0.1227593883	-0.239295807	0.0717649583	-0.1461595888	-0.101546387	-0.0024387483	0.1322697594	0.0102866573	0.0330166833	0.1150269828	-0.1285913023	-0.0956508359	-0.1572275867	0.0370700708	0.0149156088	0.0263856796	-0.0161952928	-0.0930041556	-0.0524863192	-0.0837934124	0.0729447084	-0.0196013599	-0.1472200733	0.0414683534	0.025340752	0.0508389996	-0.0391541626	0.0744697734	0.0230585608	0.0308274166	0.1496512446	0.2050886357	0.1718317191	-0.2412314027	-0.1076249908	0.0304821699	0.0458421175	-0.1630166662	0.0515203057	0.0173814067	-0.0191108575	0.0696769929	0.0692770052	-0.0121305795	0.1297715386	0.0446153349	-0.090391144	-0.066046068	-0.0288384462	0.0233910025	0.1026734178	0.0484508109	0.0051550932	0.1973433454	0.0498730383	0.0837769701	0.0905865738	0.1184535628	0.1576033709	0.0478094581	0.0309573669	0.0807783539	-0.1241566205	0.1065070552	0.0809823454	0.0016497845	0.091604335	0.1537272493	0.1522184121	0.0459958043	-0.0635205877	0.0210729755	-0.0605122437	-0.0334006181	0.0429734723	-0.0201908369	-0.1339029172	0.1033401944	-0.0141533203	-0.0078606258474849	-0.0061235420983365	6.17894387141477e-05	3.749776783010061e-05	-0.005328630132567	-4.998463523980031e-05	2.498463760055887e-09	2.8394299089701003e-05	-0.0634946470638553	-0.0830611725033847	0.0040315702057635	0.006899158377637	-7.999521550267637e-06	-0.0004530412083542	6.399234503319634e-11	2.052463364670949e-07	0.0001450003838081	0.0006349615611715	2.1025111304496308e-08	4.031761841653485e-07	-5.999415852235894e-06	-0.0001781085726698	3.1722663658486206e-08	3.5992990568059336e-11	0.0	0.0	0.0
1349.9879198714384	1.7414937052706136	1822467.3837988127	3.032800325497171	1951.969017479155	2.0032541486948503	3810183.0451985374	4.013027184263129	1341.6357178118244	0.5676472981770075	1799986.3993084494	0.3222234551276565	1567.2032994247795	1135.3684822486723	1.045652	21.11083	0.0900723359829271	0.0447117715951612	0.0161494859	-0.1549190299	-0.1766809271	-0.1692956381	0.001466264	0.0634407142	0.1592634401	-0.0783458981	-0.0152019169	-0.2086847102	-0.1014499232	0.016106336	0.0693170417	0.1295078979	-0.0910833366	0.0402710513	-0.1173941404	-0.1099126792	0.0092440712	0.2053403304	0.08271897	0.167752733	0.1628718204	0.0600853894	0.1430214775	-0.0399531401	-0.2439033366	-0.0066334215	0.1062257356	0.1262717703	-0.1105433041	0.0238647458	0.171015702	-0.0800187926	-0.0122538025	-0.1745986107	0.2491852665	-0.0139667551	0.1500821812	-0.0922466799	-0.1856692642	0.158756571	0.1016142532	-0.0727243355	-0.0336894997	-0.0172641321	-0.0548656692	0.0010750608	0.0843418259	0.0542502426	0.2091511415	-0.1353155724	-0.1063917033	0.0039122435	-0.0970172031	0.1362181756	-0.0172901341	0.1762134875	0.080813551	0.1745527567	0.0755197733	0.0295905425	0.1275308648	-0.1017036369	0.142677244	-0.0120328824	-0.0517716008	0.0939707709	-0.1242028504	0.1463291416	-0.0670317882	0.0880131503	0.2241919163	-0.0891265197	0.068574758	-0.1924849479	-0.0539241315	0.0251267104	-0.1576002022	0.1464203906	0.1234157248	0.0790721514	-0.1541726634	0.0990808418	-0.0253948054	-0.0284404814210716	-0.0205798555735867	0.0008088609834623	0.0004235304554296	0.0235987700051651	0.0289274001377321	0.0008367944787284	0.0005569019457566	-0.0921090274167255	-0.0286143803528702	0.008484072931655	0.0008187827629787	-7.301149214659442e-05	-6.501197059632677e-05	5.3306779854722184e-09	4.2265563208176565e-09	0.0001939958565648	4.89954727567e-05	3.7634392364310456e-08	2.4005563506525317e-09	0.0001190071391695	0.0001250065550217	1.5626638798402283e-08	1.4162699173308742e-08	0.0	0.0	0.0
1350.2465703284247	0.2586504569862882	1823165.8006836732	0.0669000588992157	1960.27364926868	8.304631789525047	3842672.780017148	68.96690915958997	1338.6810450523903	-2.954672759434061	1792066.94038256	8.730091115341688	1569.030599714264	1152.105138721845	1.111145	22.433096	0.0573629638627731	0.027836353156264	0.0919354298	-0.0494402588	-0.289882813	0.0267380242	-0.1036914863	0.054031296	0.1106767963	0.0960095074	0.0324106548	-0.2016988012	0.0381230734	-0.2265086177	-0.0529774714	0.2291734938	0.0523757537	-0.0269729596	-0.0601580779	-0.0894647124	-0.0755840256	0.1572506734	0.0946477421	0.0795580436	0.0159268028	-0.0881049822	0.2403891134	-0.1414231027	-0.0370207941	0.0538125869	0.0569324651	-0.1123935948	0.1528774434	0.1888938043	0.0369229095	0.1418497952	-0.2822307573	-0.0532588599	-0.0742914821	0.1665185831	0.0795888133	0.0696873959	-0.1246507042	0.2271677451	0.0810698175	0.0091061067	-0.2291668821	0.0001147273	0.0013372893	0.0370911672	-0.0574648771	0.1518949874	-0.0390461379	-0.0717661414	-0.3012594307	0.0120830076	-0.0358516257	-0.0298454579	-0.0803011355	0.0157334878	0.0157880762	0.1444702128	-0.0076851449	-0.0076019483	0.2331932426	-0.2447965013	-0.0032689082	0.1346286685	-0.0234084776	0.0935782382	-0.0052406109	0.1396245592	-0.0089561	-0.019969891	0.1501320734	0.0341034483	0.2086253509	-0.1221970571	0.047759483	-0.0063021402	0.0717974195	-0.0523852246	0.0891095887	-0.0604433329	-0.0018879639	0.0946861568	-0.0364975928	-0.020560087541142	0.0078803938799296	0.0004227171996994	6.210060770283191e-05	0.0023303091683004	-0.0212684608368647	0.0004523474263692	5.430340819864902e-06	-0.0972714535784007	-0.0051624261616751	0.0094617356812549	2.665064387474853e-05	3.301336047767858e-05	0.0001060248526242	1.08988197002915e-09	1.1241269373998811e-08	0.0001439965543623	-4.999930220249998e-05	2.073500766821482e-08	2.4999302207369197e-09	-0.0001860023656898	-0.0003050095048593	9.303079805451537e-08	3.459688004220209e-08	0.0	0.0	0.0
1345.5949304133155	-4.651639915109172	1810625.7167540155	21.637753899836863	1959.3481028344893	-0.9255464341906644	3839044.988081113	0.8566362018430541	1339.4092031035034	0.7281580511130414	1794017.013358362	0.5302141474007427	1572.9320172137163	1157.4129355301131	1.184954	23.923235	0.0782828372110204	0.0389780273907527	0.1253214398	-0.0691040915	0.0159176649	0.2352903818	-0.0572024179	0.077760734	-0.04885952	0.0909114139	0.0505035791	-0.0953816351	0.2411325481	0.0313422079	0.1213428597	0.0516903942	0.1919730106	0.0584836167	-0.0276310497	0.0044644438	-0.0047659713	0.1192956826	0.0405622827	0.1433222246	0.1139885868	0.1609201814	0.0825669548	-0.20446614	-0.1229835546	-0.0309429462	-0.0833919992	-0.0056265232	-0.0497032185	-0.0466997529	0.2921688993	0.0730171964	0.0439274034	-0.0936447657	-0.0395400608	-0.1578516065	-0.1118343214	0.0513392822	0.0999796699	0.1355676311	0.2078828262	-0.0928448136	-0.1011296957	0.0366501048	-0.1616065786	-0.0228815897	0.1624646588	0.0625878646	-0.0060929612	-0.1947747845	-0.2111027372	0.0109823516	0.1136410994	-0.0906989734	0.0993231377	0.1255723928	-0.1556523041	0.0802121295	-0.0365209122	0.1457389479	0.1939703285	-0.0197062963	-0.0707183867	0.0453495259	0.0441977567	0.0218534588	0.1658081401	0.0382082071	-0.0928955899	0.1149931524	0.0589636336	0.0221922287	0.0968835206	-0.1474382654	0.0577966229	-0.0171818209	0.1273804383	-0.1301568034	0.1089510907	-0.0935224425	0.073379443	0.0901621419	-0.0474010431	-0.0212732442510912	-0.0007131567099491	0.0004525509209665	5.085924929455669e-07	0.0302400209292983	0.0279097117609979	0.0007789520105819	0.0009144588658043	-0.0716130843336984	0.0256583692447023	0.0051284338477853	0.0006583519122974	0.0002830044695971	0.0002499911091194	8.009152981193588e-08	6.249555463875844e-08	2.7957554793900385e-05	-0.0001160389995683	7.816248700539423e-10	1.3465049420835048e-08	-0.0003000042469094	-0.0001140018812196	1.2996428921607793e-08	9.000254816367627e-08	0.0	0.0	0.0
1341.2383646420851	-4.356565771230407	1798920.350787775	18.979665319056394	1955.450776179632	-3.897326654857352	3823787.738061525	15.189155054661596	1334.11911260257	-5.290090500933275	1779873.8066114692	27.985057508064465	1568.6310301803228	1129.7110369663365	1.205924	24.34659	0.0248455989826798	0.0119094900674133	-0.1163747214	-0.1395273982	0.0411015219	0.0064995176	0.0343885677	-0.0905337262	0.1245185432	-0.0275644276	0.0989302901	0.0607421288	-0.0659575637	0.0645020481	0.0589201685	0.0127601378	0.0780543434	0.0633291706	0.0919505323	0.007758123	-0.2298474713	-0.1744179059	-0.0858700719	-0.0413261948	0.0204191718	-0.0391214314	0.0112942726	0.0182692493	-0.206539935	0.0777419527	0.126478451	-0.1416961724	-0.2030898884	-0.0643524125	-0.010118631	0.0239803307	0.0041677092	0.000707532	0.0470499401	0.2739608968	0.1377741061	-0.0073809638	0.0524298282	-0.0186504209	-0.0135756323	-0.1011534397	0.0439015779	0.1055330431	0.0605910074	0.0659833508	0.2603406327	-0.1221484672	0.0899956514	-0.1118346004	-0.1148338645	-0.0347595543	0.0044414165	0.0427161523	-0.0629999492	-0.2290636919	0.0202528304	0.0313383567	0.1915552841	0.0535009098	0.1179531331	0.0378094946	0.0055954308	-0.0279967267	0.0168457645	-0.0281913476	0.0379623025	0.0421909003	0.0352572284	0.0539043245	0.1769991487	-0.1154211412	-0.0186017656	0.0607989883	0.0400849253	0.033968212	-0.0722042226	-0.1650359596	0.0497204102	-0.0997006154	-0.0109041099	0.0855149763	-0.0580456054	-0.0175603258866061	0.0037129183644851	0.0003083650452438	1.3785762781330716e-05	0.0333295283518708	0.0030895074225724	9.54505611413057e-06	0.0011108574601581	-0.06531930418992	0.0062937801437783	0.0042666114998553	3.961166849821914e-05	0.0001559956219409	-0.0001270088476561	2.4334634064728205e-08	1.613124738295581e-08	-2.402778525367744e-05	-5.198534004757782e-05	5.77334464196839e-10	2.702475579862298e-09	-0.0003559979202425	-5.599367333309995e-05	3.135291453333908e-09	1.2673451921698536e-07	0.0	0.0	0.0
1341.7753948845786	0.5370302424935289	1800361.2103176669	0.2884014813526585	1954.1229667133755	-1.32780946625644	3818596.569036684	1.7630779786802118	1337.6619702225212	3.5428576199510644	1789339.546579597	12.55184011524532	1569.8313566793606	1133.437048526789	1.183652	23.896952	0.0333544566314839	0.0135949238798239	0.0276251106	0.0872279329	0.0282743995	0.1547500931	0.0920425178	0.0652499583	-0.0652189973	0.1028642475	-0.0633765288	-0.0751945118	0.0751913417	0.0745357688	0.0752343169	0.0409979407	0.0671061462	-0.0947253366	0.0509450455	0.0401345348	-0.1154027453	-0.0920447282	-0.0150468622	0.0997507087	0.1619151911	0.3004252027	-0.0138489132	0.2736006313	0.0350628884	-0.241582813	-0.1432768546	0.1050696348	-0.025260346	0.1010793305	0.0806547225	0.0421523317	0.0274418389	0.0796588608	-0.1934242502	0.1436943548	-0.1222324592	0.1298723865	-0.0096144881	-0.0352756778	0.0927044483	-0.1124911673	-0.0666759122	0.0155044075	-0.064757116	0.0778719559	0.2416022139	-0.0003123009	0.1969632833	0.1020533042	0.1377330016	0.0472308391	-0.0753883944	0.1518041366	0.1816043521	0.0459369799	-0.1597019043	-0.0003420434	-0.0129821658	0.0261915346	0.1990593961	0.0296662935	-0.1117472295	0.0226134612	0.1537885869	-0.0491681208	0.1564835198	-0.0059747418	0.0277078939	0.0138992234	0.0701828098	-0.0963778417	0.0349463297	0.2514239329	-0.1191222665	-0.0084784654	-0.0492259028	-0.1150593828	0.0591178438	0.0352620611	0.1344329358	0.0807510076	-0.0683731426	-0.0065309674643856	0.0110293584222205	4.265353602086327e-05	0.0001216467472058	0.0371373378029886	0.0038078094511177	1.4499412816022027e-05	0.0013791818590932	-0.0627517945230948	0.0025675096668252	0.0039377877158687	6.5921058892408585e-06	0.0002700160256324	0.0001140204036914	7.29086540983169e-08	1.3000652457972622e-08	6.793664853033121e-05	9.196443378400863e-05	4.615388213533754e-09	8.457457081213312e-09	-0.0004690086645934	-0.0001130107443509	1.2771428338744481e-08	2.1996912746368443e-07	0.0	0.0	0.0
1343.116884734878	1.3414898502994674	1803962.966059924	1.7995950184564875	1951.5231525633071	-2.5998141500683687	3808442.614990629	6.759033614895714	1341.724824341588	4.062854119066742	1800225.504254465	16.50678359281759	1570.3055868824636	1120.760775387682	1.134592	22.906458	0.0570204120879912	0.0354741951896086	-0.029858834	-0.0732674966	0.1545189412	-0.0384463268	-0.0859755348	-0.0480763704	-0.0407295364	-0.1229285274	0.100724537	0.1414258323	-0.0345640974	-0.0601487342	-0.0512584558	0.0194988832	0.0260837591	0.0834326854	-0.0011886235	-0.1842389841	-0.1889637805	-0.0566895427	0.0852496532	-0.0729019618	-0.0666601777	0.1538562559	0.1102377877	-0.023676495	-0.0111691098	-0.149059793	-0.0160219226	-0.2604617524	0.016503459	-0.2974393618	-0.1212669089	0.0055308249	-0.1233260788	0.0820918977	0.0214048703	-0.0206394342	0.0370250384	-0.1156372826	0.0917945452	-0.0353869397	-0.0923559636	-0.033523504	-0.0745716324	0.1030742679	0.0946437125	-0.1371257145	0.153117855	0.0967617864	-0.0273440808	0.1782660179	-0.1126860357	-0.0103270634	0.0024840652	-0.0408441202	-0.0593146349	-0.0263308805	-0.1680092397	0.0771779886	0.1055809389	0.1223940251	0.0635399738	0.1252053907	0.0453696309	0.003361961	0.1434267154	-0.0246454657	0.0487388597	-0.0760027323	0.1466636414	-0.0369587699	-0.0649748529	0.170098377	0.088143032	0.2748868291	-0.0667313449	-0.0551838388	0.0270309765	-0.0050442817	0.0801345111	-0.023122633	0.1965393115	0.0758767427	-0.0783272495	-0.001809736669827	0.0047212307945585	3.27514681411652e-06	2.2290020215488424e-05	0.0048378277674316	-0.032299510035557	0.001043258348537	2.3404577507332223e-05	-0.0578008667083267	0.0049509278147681	0.0033409401922337	2.4511686227044443e-05	0.0001190057867144	-0.000151010238918	1.4162377271513262e-08	2.280409225807144e-08	3.097882525437967e-05	-3.695782327595154e-05	9.596876141413915e-10	1.3658807012964655e-09	-0.0003560018579252	0.0001130068066681	1.2770538353343929e-08	1.267373228461943e-07	0.0	0.0	0.0
1343.0377669984384	-0.0791177364396844	1803750.443584152	0.0062596162193393	1952.3700415293376	0.8468889660305194	3811748.779061268	0.7172209207842423	1340.6392649524616	-1.0855593891262745	1797313.6387322766	1.1784391873202098	1567.0888401992677	1105.8162150604046	1.125258	22.718016	0.0196851392309568	0.0111220931379781	-0.130922474	0.0684146403	-0.1149629937	-0.0595549735	-0.0711375779	0.0425715954	0.088803434	0.0376927192	-0.1055527111	-0.0543277175	-0.0829120796	0.0226723686	0.0126918126	-0.0040264451	-0.1300662107	-0.2135783575	0.0696603205	-0.1472790755	-0.0561515931	-0.0066279525	0.1828855142	-0.0999003293	-0.0155070154	0.0418174734	-0.1574232018	-0.139084215	-0.0142334585	-0.086080361	-0.0837017733	0.0502157398	-0.121755742	-0.0463219316	-0.0724020104	0.0010866363	-0.097491122	-0.090780134	-0.0512197152	-0.018517088	0.0653122014	0.0730023091	-0.1609741085	0.0162426565	-0.0606381676	-0.0471999731	-0.0267758417	0.0376033594	0.0583726973	-0.1814104856	0.0587575963	0.0485511087	-0.025947841	0.255015321	0.1366617196	-0.0633426537	0.0367321926	0.0324948618	-0.057866181	-0.0447838001	0.0728546669	0.0815702474	0.0694718447	-0.1387300264	0.150383521	-0.0554437284	0.0425998761	-0.0649662084	0.1119849797	-0.0034952427	-0.0031880211	-0.1360584621	-0.0366319093	-0.0326523229	-0.0182645938	0.1424099933	-0.0368229444	0.185069928	-0.0349011502	-0.0091154056	-0.0787743759	0.1299530924	0.1242896407	0.0381467493	0.1620605169	0.0708988393	-0.0878535601	-0.0089971819721768	-0.0071874453023498	8.094928344046323e-05	5.1659369974270216e-05	0.0048227631518074	-1.5064615624200452e-05	2.269426439049044e-10	2.325904441843125e-05	-0.0623842331478456	-0.0045833664395188	0.0038917925454447	2.1007247918908148e-05	0.0001299793283866	1.0973541672199992e-05	1.6894625807831597e-08	1.2041861683150978e-10	-0.0001160234827368	-0.0001470023079911	1.3461448546376526e-08	2.1609678554733652e-08	-0.0003559924501193	9.407805900030642e-09	8.850681185265135e-17	1.2673062454194228e-07	0.0	0.0	0.0
1344.9380499188965	1.9002829204580396	1808858.358119644	3.611075177784535	1953.694393687778	1.3243521584404334	3816921.783927055	1.7539086395658348	1341.039720067438	0.4004551149764666	1798387.5307985528	0.160364299110815	1571.111994435468	1116.438099791672	1.152847	23.275009	0.0523805089693596	0.0274260211017357	0.0826421027	0.1650102199	-0.0271108302	-0.0191110198	-0.0366486178	-0.1413385216	-0.1026908011	-0.0099149106	-0.1323612826	-0.0846320107	0.0541390867	-0.057895823	-0.0521735635	-0.110099818	-0.03179027	-0.1332535793	-0.0615632408	0.0215272215	-0.1834482841	-0.0342019267	0.0579051792	-0.0132917399	-0.0395754223	0.0019059699	0.1043625622	0.013823033	-0.0805661079	0.266352143	0.1032177484	0.0689147257	-0.0022025017	-0.247272006	0.0307244364	-0.2038636924	0.0852408775	-0.027727487	-0.0207803859	0.1876799105	-0.1466681987	0.0199976622	-0.1543249487	-0.0041388617	-0.0050908386	-0.0610349181	-0.0074417671	0.1290321155	0.0881984687	0.0114469099	-0.0613322605	0.0706906993	0.0771695888	-0.1516453498	0.2080587528	-0.0075496026	0.0645318332	-0.066625017	-0.3643394317	0.0072031401	-0.110662774	0.0766326957	-0.12122037	-0.0594873314	0.0789100783	0.0555156616	0.0538660962	-0.0450410968	0.1518130496	-0.1658952524	-0.03775249	-0.0367035867	0.0887070654	-0.0088172469	0.0839040759	-0.090622873	0.0632585499	0.2352821373	0.0781095907	0.0515100282	-0.0092485875	0.225311473	-0.0379993853	0.0184461103	-0.0492840331	0.0658240966	-0.096900045	-0.0063106524169143	0.0026865295552625	3.982433392710629e-05	7.217441051298931e-06	-0.0067710149101571	-0.0115937780619645	0.00013441568975	4.584664291356977e-05	-0.0473388201867379	0.0150454129611077	0.0022409638966723	0.0002263644511702	0.0001880509163281	5.807158794150002e-05	3.536314713183807e-08	3.3723093260473704e-09	0.0002869663155848	0.0004029897983216	8.234966628031503e-08	1.6240077755128386e-07	-0.0003560268316767	-3.4381557400034984e-08	1.1820914892519001e-15	1.267551048737493e-07	0.0	0.0	0.0
1349.261033735311	4.322983816414535	1820505.33715648	18.688189076981978	1961.3635800679524	7.669186380174324	3846947.093216975	58.81641973385135	1340.799694709058	-0.2400253583800804	1797743.821331903	0.057612172665486	1570.3519159602367	1125.0501010717935	1.099975	22.207577	0.0423020209119757	0.0204413306036345	0.1454249262	-0.0327239103	0.0639614044	-0.1332582524	-0.1372769525	0.0316960937	-0.1395209362	-0.1627742329	0.000400188	-0.0666238561	-0.0464516313	-0.1423478669	-0.0189214128	-0.227097533	0.0066856494	0.0097086365	-0.138475431	-0.0316400116	-0.1678513379	-0.0141767041	-0.0222131071	-0.1303455894	-0.030589603	-0.0551918465	0.0590834714	-0.0278111419	0.1224107539	-0.2079726697	0.0109608816	0.0255596698	-0.0007511802	-0.2107178956	-0.0196653539	0.0230637093	0.1026938065	-0.0931516006	-0.1301175635	-0.0900477031	-0.1295474429	-0.2224130615	-0.0812534228	0.0143410239	-0.0157957158	0.047896074	0.0154533567	0.157348122	-0.0157332335	-0.0858492532	-0.0469060227	-0.1560006195	-0.160528164	0.0211960447	0.0921004887	0.0751543854	0.1247550261	0.0717606665	0.0274474277	-0.0323440523	-0.18173119	0.1212876373	-0.1480012479	0.1046646746	0.0257311987	0.1303715139	0.1710200663	-0.0786683152	0.0921104728	-0.0377562708	-0.0024376817	-0.1789816121	-0.1321107247	-0.0396043101	0.0201651923	0.0396120569	-0.0708711644	-0.0808807073	0.0062892428	-0.0149593131	0.0537382137	0.016204644	-0.0541231129	-0.0233790216	0.0520206029	0.0606594461	-0.1054172954	-0.0095349759601219	-0.0032243235432076	9.091576656010256e-05	1.039626231128281e-05	-0.0140374702413481	-0.0072664553311909	5.280137308019409e-05	0.0001970505707767	-0.0631977091218161	-0.0158588889350782	0.0039939504382456	0.0002515043582551	9.30112070206958e-05	-9.50397093074042e-05	8.651084631446731e-09	9.032546345235894e-09	6.298341056032442e-05	-0.0002239829050244	3.966910005810385e-09	5.016834174320325e-08	-0.0003560023839586	2.44477181000056e-08	5.976909202973413e-16	1.2673769738420646e-07	0.0	0.0	0.0
1350.8795232931027	1.6184895577916905	1824875.4864526005	2.6195084486807416	1954.1979837152687	-7.165596352683679	3818889.7595568215	51.34577108959364	1341.8303815733711	1.030686864313111	1800508.7729133388	1.0623154122675935	1566.329796528253	1130.934388792278	1.14134	23.042707	0.0737025702331232	0.0379162023866959	0.008126027	-0.1960560131	-0.090352485	-0.2010484467	0.0091986892	-0.0682577788	0.1134380773	-0.1475151011	0.0537131074	-0.1517008485	-0.158768863	0.0408873643	0.0680851091	-0.0808103111	0.0742252476	0.0180283715	-0.2219023273	-0.0919365767	-0.0550731683	0.0517828646	0.0690213392	-0.0799262145	0.1021048584	-0.0398468359	-0.2379722192	0.0797335876	-0.1377804108	-0.0367956641	0.0554632116	0.010966467	-0.1496142018	-0.028417938	0.0519356357	-0.1023966266	0.095234491	-0.028257717	0.1524278504	-0.0155520048	0.1399789625	-0.2063045444	-0.1929892715	0.1116792416	-0.017401113	0.0331518637	0.083081683	0.0162923517	0.0900363105	0.0269497601	0.1496625353	-0.0344963429	0.0764847394	0.0161546743	0.0470173055	0.0693046054	0.1586264425	-0.0623238326	0.1590463742	0.0113483276	0.0182953956	0.1355940624	0.0672013094	0.0522627942	-0.0402915966	-0.0221899852	0.2743167902	-0.1425176753	0.048804478	0.0052307016	-0.1088380158	0.0038809788	0.0817246287	0.0127985993	0.1169384532	-0.0221882146	-0.158730887	0.0991746432	-0.0069472396	0.0091053078	0.0816701093	-0.0720865268	-0.0377480239	-0.0485101041	-0.0974460452	0.0554119421	-0.1133587932	-0.0043596730730683	0.0051753028870535	1.90067493040368e-05	2.678375997274532e-05	-0.0079687802006986	0.0060686900406494	3.682899880947842e-05	6.350145788704602e-05	-0.0896073206284739	-0.0264096115066578	0.0080294719102141	0.0006974675799325	0.0001880200032745	9.50087962538042e-05	3.5351521631343e-08	9.026671365596882e-09	0.0004259915769215	0.0003630081663611	1.8146882360806625e-07	1.3177492884490293e-07	-9.304003059833223e-05	0.0002629623533602	6.914919928477032e-08	8.656447293738599e-09	0.0	0.0	0.0
1351.7613757187771	0.881852425674424	1827258.816885121	0.7776637006678655	1956.351270808114	2.153287092845176	3827310.294792522	4.636645304213628	1341.1409029210888	-0.6894786522823324	1798658.921487993	0.4753808119530614	1566.7483164569524	1139.0661159477486	1.137215	22.959423	0.048830109119779	0.026092312620519	0.0308946968	-0.030634519	-0.3064403308	-0.0387563728	-0.1292778778	0.0543166613	0.0673169487	0.0457413434	-0.0303219281	-0.2287130843	-0.1760307482	-0.1410521233	-0.0402488479	0.0739754357	-0.0531626855	-0.1607062085	-0.1163601107	-0.039517091	0.0255563787	0.0795757208	0.0680492669	-0.0255446087	-0.0832020568	-0.1021255737	-0.1408238545	-0.0074477797	-0.0465788976	-0.0328416808	0.0253949792	0.0457083685	0.2326445073	0.0010969486	0.0930150071	0.0226028297	0.0526169637	-0.0421395021	-0.0324518677	0.002718248	0.0407820905	-0.0093937922	-0.2911822755	0.2314415983	-0.0337476378	0.1055017449	-0.0391228512	0.0331604231	0.0219368266	-0.0890693613	0.0272888255	0.1306000072	-0.0197885182	0.1745625461	-0.0314837059	-0.0416549904	0.0646167159	0.0104141363	-0.0007822549	-0.023113807	0.1256968351	0.1224073293	-0.0631497437	-0.1012342332	0.0534558629	-0.2297001894	0.1844998676	-0.0886150951	0.0901010179	0.0357172843	-0.0237249083	-0.0128729748	-0.0006282047	-0.0570060928	-0.0759159276	0.149596282	-0.173065013	-0.0377616559	0.0407179504	-0.0573654203	-0.0448275184	-0.0119737388	0.0902088668	0.0483887955	0.099181593	0.0500887521	-0.1206811645	-0.0166463056049934	-0.0122866325319251	0.0002770994902948	0.0001509613389745	-0.0107247519653839	-0.0027559717646853	7.59538036774261e-06	0.000115020304719	-0.0904463770220687	-0.0008390563935948	0.0081805471164181	7.040156316323125e-07	-3.997920972867287e-06	-0.0001920179242473	1.5983372105292115e-11	3.687088323226768e-08	2.600031482535848e-05	-0.0003999912620961	6.76016371017756e-10	1.599930097532642e-07	-0.0001599998128463	-6.695978224796777e-05	4.4836124386952604e-09	2.5599940110851028e-08	0.0	0.0	0.0
