global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1475.792213012378	-0.8025108067995461	0.6440235950300585	2177962.655987972	1960.1610038971232	-11.720418199200822	3842231.161198978	137.36820276415784	1476.141586636227	-4.486030486247728	2178993.9837969174	20.124469523544025	1608.9249946701696	1191.4102826543374	1.289125	36.235195	0.269689605492538	0.1239011868808614	0.0312181362	-0.075342193	0.0588427267	0.060736607	-0.0683645103	-0.0484740657	0.0905917449	0.0133957395	-0.0324922018	-0.0503050861	0.0187980072	0.0391032975	-0.0327899003	0.0894846324	0.1123659628	-0.0240639517	-0.0536092849	-0.0959640683	0.2033054171	-0.2484602086	-0.1680615506	-0.0722664609	-0.2631951435	0.0476314554	0.1247543291	-0.2730179124	0.2963310792	0.0394525835	-0.0436064797	-0.0057264507	0.0852855937	0.0282878621	-0.0795572954	-0.0051140171	0.0704825343	0.2120434109	-0.1061618031	0.1631275321	0.0680080175	-0.1502946506	-0.073702141	0.1864482678	-0.134714603	0.1003989451	0.0372097328	-0.0239764597	0.0155088283	-0.084246184	-0.1903873185	-0.1753132368	-0.1252915788	-0.0487427554	-0.0501386338	0.1803193175	0.0634885688	0.0560858097	-0.0727237022	0.3119949475	0.241988474	0.1911333306	-0.0691284506	-0.0614904091	0.1879414491	0.4458241657	0.1796184438	0.1682417377	0.1857493645	0.0834758845	0.0990808418	-0.0253948054	-0.0782630646538251	0.0008340099526265	0.0061251072890088	6.955726010800603e-07	-0.0287503786091605	-0.0493795762606907	0.0024383425516853	0.00082658427017	0.485147546991115	-0.0524897972925658	0.0027551788198146	0.2353681423514961	0.0003779969324379	-0.0015338106053333	1.4288168093246236e-07	2.352574973032904e-06	-0.002849933594202	-0.0011838593992012	1.4015230770772623e-06	8.12212149136113e-06	0.0003480396210368	-0.0006220544351985	1.2113157781143938e-07	3.8695172035012483e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476.74928399761	0.9570709852321216	0.9159848707731838	2180788.447787454	1979.0335632039007	18.872559306777475	3916573.844287528	356.1734947878331	1481.7515829238707	5.609996287643753	2195587.7534973966	31.47205834737669	1611.1170578361118	1181.2061602856854	1.135518	31.917574	0.1445187888964719	0.1177251492971338	0.0826871689	-0.0433663881	0.0466076573	-0.0578657062	0.0984654225	0.0238734202	0.0063588913	-0.0633951125	-0.0855838363	-0.0818020145	0.0972407011	-0.0488109554	-0.1060923253	0.2352701295	0.0874457027	-0.0924958551	-0.0322056384	0.1421039824	0.121755434	-0.1789441609	0.1210163717	0.1294822791	-0.1715728375	0.0319895436	0.1065760685	0.152251366	0.0417045567	-0.0398290197	0.0304779592	0.0993427014	-0.0758964898	-0.01408325	-0.0449252587	0.0006097567	0.2184720199	0.1265191684	-0.0228586715	-0.0993559321	-0.0762379594	-0.0848926708	0.0814958681	0.1997465586	-0.0895800561	0.0434355345	0.0887455251	-0.0443008276	0.0451039691	-0.1133499933	-0.2016356274	-0.1207202874	-0.0589031045	-0.0571584347	0.0652447043	0.1020488581	0.1641547668	-0.0179692452	0.0218598401	0.0324509681	-0.0016516619	-0.0509344495	-0.0451528642	-0.0095626626	0.0638428045	0.0441670627	-0.0579864784	-0.0319727015	0.0764177861	0.0055483724	0.0946861568	-0.0364975928	-0.0783527756786384	-8.971102481329651e-05	0.006139157456547	8.048067973051902e-09	-0.0186825604797888	0.0100678181293717	0.0001013609618861	0.0003490380660809	0.6012165081634819	0.1160689611723669	0.0134720037476324	0.3614612896882901	0.0003142102403489	-6.378669208900002e-05	9.87280751401135e-08	4.068742087656897e-09	-0.0027429834188281	0.0001069501753739	1.1438340012507975e-08	7.523958035965891e-06	0.0001529305171013	-0.0001951091039355	2.338774306087101e-08	3.8067562438513754e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470.7690957895231	-5.980188208086929	35.76265100414196	2163161.733129532	1968.0845301262689	-10.94903307763184	3873356.7177223368	119.88132533507614	1476.6213108459915	-5.130272077879226	2180410.4956445345	26.319691593067237	1606.503236510944	1154.812058961037	0.982291	27.6106	0.2459509481228914	0.1350731721579879	0.1498390094	-0.0204496854	0.1092886564	0.0048673144	0.0559053237	-0.0097160084	0.1077523097	-0.0271962101	-0.0438124309	-0.0411480194	0.1179043069	-0.0897967272	-0.1238745545	0.1489047139	-0.0744461131	-0.0995765695	-0.1025347886	0.1481266485	0.0177232615	-0.1855618844	0.0075512569	-0.1479662168	0.0669275046	0.1518167888	-0.1382213522	0.1153410208	0.1207697931	-0.0907869248	0.2581207009	0.1157989018	-0.0183668421	0.0643343468	-0.043030878	-0.0384100987	0.1289514368	0.0295766141	-0.1441238232	-0.0256517098	0.028948272	0.1545091811	0.2826010969	0.1113019921	-0.1978040415	-0.0502501054	0.1347383028	-0.0308346736	0.0482756612	-0.0923646033	-0.1810095422	-0.1410232796	-0.0388140633	-0.0935479407	0.1169292282	0.1220626143	0.0893798388	0.0519427989	0.0359394546	0.0540831677	0.0940432237	-0.0001498346	-0.0523898293	-0.0924019059	0.0140472608	-0.1599409017	-0.0231765445	-0.1184019651	-0.0787353322	0.1229418454	0.0901621419	-0.0474010431	-0.1049892311163773	-0.0266364554377389	0.011022738650408	0.0007095007582866	-0.0423082335696989	-0.0236256730899101	0.0005581724289513	0.0017899866277881	0.7278248050335137	0.1266082968700317	0.01602966083633	0.5297289468220722	0.0009769863602632	0.0006627761199143	9.545023481403351e-07	4.392721851286546e-07	-0.0021920086442519	0.0005509747745761	3.035732022192941e-07	4.804901896475053e-06	-1.4929042912415163e-05	-0.0001678595600137	2.2287632228073344e-10	2.8176831887998042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1465.0312318711915	-5.737863918331641	32.92308234529213	2146316.5103580207	1953.144572748202	-14.939957378066763	3814773.722055757	223.2023264584516	1476.0428217040424	-0.5784891419491487	2178702.411504031	0.3346496873530623	1602.759462884894	1131.0076588569302	1.401414	39.391479	0.7284143052008771	0.4375530169267487	0.2003059479	-0.0068274745	-0.0579285012	-0.13842482	0.2616719213	-0.1611148202	-0.0561706945	-0.0080361061	0.0598634051	-0.23608045	0.22570001	0.1238746628	0.1133290539	-0.0243476947	-0.1193032813	0.0271239311	0.2274058319	-0.114449448	0.1878810685	-0.0084660866	0.0837539654	0.1180379916	-0.1067729626	-0.1834903109	-0.0246289926	0.0581279826	-0.0058377769	-0.0302779844	-0.1262258167	0.2734376873	0.0921186982	-0.1204685508	-0.0018557964	0.0191431586	0.0513521351	-0.1326269431	0.0765225314	0.0976077603	-0.2810587969	-0.0908980995	-0.0307927144	-0.2527705115	0.0133861182	0.0274381397	0.2223850393	0.015670731	0.1806897341	-0.0295979007	0.0727614036	0.0663295158	-0.059014033	-0.1789520894	0.0580531345	-0.134199812	-0.0475239404	0.0939099684	-0.0559268268	0.3080939991	-0.2166013758	0.1076289676	-0.2730467533	-0.0806589541	-0.1230048456	-0.2019021587	-0.129912066	-0.0205616025	0.0873061522	-0.0216979057	0.0855149763	-0.0580456054	-0.1811946995526483	-0.076205468436271	0.0328315191459744	0.0058072734195914	-0.0853114899834395	-0.0430032564137406	0.0018492800621859	0.0072780503231944	1.006206913191555	0.2783821081580413	0.0774965981425154	1.0124523521544777	-0.0046203388484725	-0.0055973252087356	2.1347531074704183e-05	3.133004949234814e-05	-0.0025990730093417	-0.0004070643650897	1.657013973259619e-07	6.755180507888521e-06	-0.0006270089129434	-0.0006120798700309	3.931401769104642e-07	3.746417672971473e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1479.048267207014	14.017035335822584	196.47727960569893	2187583.776728071	1946.758332724883	-6.386240023319033	3789868.006033767	40.78406163544188	1477.0921143169264	1.0492926128840736	2181801.114177248	1.1010149874530863	1600.543318627586	1147.0412969305964	1.224928	34.430725	0.3587031706662711	0.1829433878268028	0.2031724692	-0.1838633204	-0.0722471258	-0.150770349	0.2484169179	-0.1548442161	-0.0204916331	0.1029320676	-0.1349920146	0.111490003	0.2603494378	0.2165025922	0.1269749048	-0.0203894681	-0.1804917982	-0.1253728498	0.0872296282	-0.0092287401	-0.0557658239	-0.0856798502	-0.0979473677	-0.1266994826	0.0373064185	-0.0053247871	0.0072035135	-0.0837618196	-0.0420065254	-0.0993811647	-0.08036404	0.2730463707	0.0622641576	-0.2203428351	0.0778675374	-0.1022706766	-0.1177726686	-0.1947249736	0.0203255577	0.0188586638	-0.0066396124	0.0842468968	-0.0433388681	0.0023461696	-0.0973733393	0.1632538596	0.2532535592	0.0387888311	0.1803080125	-0.0601903608	0.2165089244	0.1096124477	-0.0731854984	-0.1456314003	0.0086292479	-0.0803129542	0.0345375788	-0.0859806707	0.0513901475	0.0566418316	0.0171834543	-0.0027542757	-0.0042808617	0.0005669744	-0.0815949919	-0.033905609	-0.0472885265	0.075542092	0.1621534639	0.0564098852	0.0807510076	-0.0683731426	-0.1201503396676031	0.0610443598850451	0.0144361041222404	0.0037264138737749	-0.0654952318298711	0.0198162581535683	0.0003926840872088	0.0042896253924485	1.1138578605902725	0.1076509473987175	0.0115887264758414	1.240679333598739	-0.0053588805238022	-0.0007385416753297	2.8717600468386544e-05	5.45443806198801e-07	-0.0049681718326772	-0.0023690988233355	5.612629234729651e-06	2.468273135900713e-05	-0.0003308173070298	0.0002961916059136	1.0944009063044897e-07	8.772946741367734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477.730787720385	-1.317479486629054	1.7357521976883556	2183688.280976709	1961.467213710892	14.708880986009037	3847353.6304627694	216.35117986057813	1475.4848102264773	-1.6073040904491336	2177055.425209064	2.5834264391745165	1603.8137912660698	1188.1604418612942	0.992934	27.909754	0.0893108239970639	0.0426697296297996	0.234223533	-0.1868142366	0.115469339	0.0223947287	0.2158664698	-0.1238830847	0.2416505089	-0.019801808	-0.0902510392	0.1830024257	0.2640150069	0.1829451147	0.1688638194	-0.1184465003	-0.1906346286	-0.0982155082	0.055749466	0.0251097341	0.053241076	-0.0279087471	0.0066874586	0.0243658425	-0.0440981475	0.0048238804	-0.1022871592	-0.0331430042	-0.0957480896	-0.0544032747	0.0268190995	0.2567030551	0.0333230607	-0.0760640996	0.2145674365	-0.1672908328	-0.1370917627	-0.2015909509	-0.1022733811	0.005000162	-0.0904548521	0.0132655263	-0.0598572284	0.0559623236	0.0525423474	0.0611934897	0.2685162153	0.0649963511	0.1314844087	-0.0587187494	0.311230931	0.0707835807	-0.0199526265	-0.0709652037	0.0450398213	0.0267401953	0.0525429231	-0.1185133037	-0.0157310648	-0.0328633493	0.1274494603	0.0605524965	0.1008957958	0.065511662	-0.0170431642	0.0177595715	0.0026306699	-0.0361101327	0.085426058	-0.0091300948	0.0758767427	-0.0783272495	-0.1048017313507045	0.0153486083168986	0.0109834028941052	0.0002355797772655	-0.0549818102416423	0.0105134215882288	0.0001105320334918	0.0030229994574479	1.1410686865134425	0.02721082592317	0.000740429047421	1.302037747341513	-0.0056259081855484	-0.0002670276617461	3.1650842912220495e-05	7.130377213764295e-08	-0.0050312387398014	-6.306690712420005e-05	3.977434774212475e-09	2.531336325687838e-05	6.38474874751294e-05	0.0003946647945049	4.076501656886805e-09	1.5576030002161812e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466.940665211548	-10.79012250883693	116.42674375570935	2151914.9152512997	1963.720603728963	2.2533900180708315	3856198.6095096422	5.077766573541262	1470.61202921648	-4.8727810099971975	2162699.7404762134	23.743994771389307	1604.0958180315615	1156.6857470773627	0.967851	27.204729	0.2403016953159004	0.1316080108445472	0.2760693766	-0.041564357	0.1062853794	0.1031214791	0.1972646285	-0.1218999859	0.148901175	-0.1260804761	-0.0343291917	0.0521699953	0.2531854141	0.1252848871	0.0529697592	-0.233956948	-0.1810961672	-0.055094087	-0.0692534213	0.0560790855	0.0655092975	-0.0115840739	0.0381538142	0.0997262698	0.0068819625	0.0940376407	-0.0329563051	-0.0430870495	0.03552207	-0.0101090692	-0.0056683321	0.2446866714	0.0633343965	0.0269521049	0.1725594241	-0.1598910434	-0.1427358429	-0.1306054153	-0.0051976141	0.1258860496	-0.0642197286	0.0788002703	-0.0129679276	0.0007642783	0.0152110804	-0.035945035	0.2701967603	0.0792649855	0.0933922752	-0.0059613698	0.366431613	0.0707753492	-0.0149131179	-0.0022860495	0.0566791418	0.1087507978	0.0040372389	0.0139075379	0.0296192632	0.0119260404	0.0969062329	0.092813709	0.0418062693	0.0861409511	0.025342627	-0.006433299	0.1408985866	-0.0666966084	-0.0109026592	0.0158301496	0.0708988393	-0.0878535601	-0.1139599909280661	-0.0091582595773615	0.0129868795323249	8.38737184863353e-05	-0.0871471924843945	-0.0321653822427521	0.0010346118148223	0.0075946331579121	1.2369460839291977	0.0958773974157551	0.0091924753352186	1.5300356145477778	-0.0068694869376755	-0.001243578752127	4.718985078689432e-05	1.5464881127419943e-06	-0.0044549553522925	0.0005762833875089	3.3210254271873337e-07	1.984662719091959e-05	-0.0001783034944895	-0.0002421509819646	3.1792136147167165e-08	5.8637098066434285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1462.172481414146	-4.768183797402116	22.735576725808063	2137948.365404801	1938.3213791178769	-25.399224611086083	3757089.768745428	645.120610844401	1469.2337396727924	-1.3782895436877425	2158647.7817928987	1.8996820662389653	1601.272655075145	1111.1392106537771	0.930125	26.144287	0.1604960625268686	0.0939845642222187	0.2797926311	0.0419986557	-0.0323341541	0.0558528911	0.1437057138	-0.1962787591	0.0827836482	-0.1382791984	0.0528851237	0.1037245797	0.2637455287	0.0975656132	0.0257818816	-0.1830489534	-0.2158848146	0.0117876352	0.0023870934	0.086892585	0.0509232267	-0.0304697324	-0.0571598564	0.1144486869	-0.0062033957	0.1142235748	0.1142369206	-0.0014401707	-0.109917169	0.1741253284	0.104354976	0.2422097116	0.0634114159	0.0849972832	0.2260729722	-0.1224180905	-0.0727770153	-0.1786889836	0.0660655779	0.0428375663	-0.0637103935	0.0425167997	-0.0647909966	0.0862686224	-0.0098066641	-0.0242733504	0.274357574	0.0509623277	0.047765375	-0.0017285469	0.3017608263	0.0272132371	-0.0031323863	0.0432526035	0.044974094	0.1340142798	0.045335608	0.0889930699	0.0816690949	-0.2372759252	-0.0205142302	-0.065632008	0.0485331025	0.0850280467	0.1893836983	0.1637312752	0.1209073949	-0.0380365861	-0.1831326566	0.0378545775	0.0658240966	-0.096900045	-0.1057954884088729	0.0081645025191931	0.0111926853676719	6.665910138591198e-05	-0.1173178439566555	-0.030170651472261	0.0009102682102606	0.0137634765106381	1.2227405856223683	-0.0142054983068293	0.0002017961821453	1.495094539728132	-0.0052029932515063	0.0016664936861692	2.7071138775220094e-05	2.777201206041809e-06	-0.0040059615566543	0.0004489937956382	2.0159542852159798e-07	1.604772799339214e-05	-0.0002219242172538	-4.362072276429998e-05	4.9250358203711823e-08	1.9027674544799184e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470.0826214493504	7.910140035204449	62.57031537654424	2161142.913887394	1937.0051044214551	-1.316274696421715	3751988.774554772	1.7325790764400777	1474.718714679413	5.484975006620743	2174795.2874257	30.084950823254225	1605.1715856919266	1130.8703041013712	1.344894	37.802784	0.7438398073231984	0.5205539621680252	0.1024959847	0.0854172407	-0.0761307768	-0.0680875019	0.0612548228	-0.0919829315	-0.0831969939	-0.0967718805	0.051805262	0.1567770915	0.1551661694	-0.0516521431	-0.0014644337	0.0018962898	0.0485735078	0.0704358139	-0.0344173527	-0.0238600929	-0.1392385866	0.2661015127	0.2323338169	-0.0281462413	-0.2858235806	-0.0547041281	0.1427462834	0.0030560289	-0.1086431599	-0.082761417	0.0755748625	0.108596497	-0.0697133361	0.084910773	0.1195322007	0.0151610283	0.0318848589	0.034214083	0.1418337867	-0.0204104594	0.139504135	-0.1387659745	-0.1776549937	0.172362027	-0.0140138885	-0.175827663	0.1260081816	-0.0490248619	-0.0458126059	-0.0374486573	0.0218534061	-0.1030950329	-0.0100537049	0.2665712305	-0.115189702	0.0654852231	-0.002066446	0.0467900334	0.1053949358	-0.1360102257	-0.1609868674	-0.1101010794	0.1037246497	-0.0154578522	-0.0486430654	0.2270105646	-0.0674524694	0.1347778171	-0.0246013781	0.0115317217	0.0606594461	-0.1054172954	-0.0860342951982033	0.0197611932106696	0.0074018999502515	0.0003905047571094	-0.0926618020968419	0.0246560418598136	0.0006079204001928	0.0085862095678342	0.7368909722198538	-0.4858496134025145	0.2360498468433728	0.5430083049391213	-0.0030119061029536	0.0021910871485526	9.071578373009142e-06	4.8008628925528e-06	-0.0022376448307865	0.0017683167258677	3.126944042983815e-06	5.007054388745544e-06	9.013108532971402e-05	0.0003120553025835	8.12361254271219e-09	9.737851187048848e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477.0835484736604	7.000927024309931	49.0129791997131	2181775.80917154	1952.203288425909	15.19818400445388	3811097.679340933	230.98479703323773	1477.0556442593258	2.3369295799127485	2181693.376238332	5.461239861471175	1607.3944278054394	1177.5531482224417	1.166673	32.793274	0.3156694529185657	0.2037213327364837	-0.0009362082	-0.0109225102	0.0041238384	-0.0555156601	0.0081150546	-0.0514595226	-0.0146132227	0.0785487089	0.0267736571	0.0655336949	-0.0410423961	-0.0157596425	0.0236524405	0.0224985274	0.0642186411	0.0378100083	-0.0952981541	-0.2225538487	-0.0395271009	0.1085527987	-0.0041005745	0.0117941949	-0.0772993316	-0.0146929271	0.0870663212	-0.1038020604	0.0482032379	0.1446943597	-0.0691034471	-0.0147187228	0.0070633862	0.0266602261	-0.0483935488	0.0536358535	-0.0894773464	0.0635951398	-0.0117838	0.0495988406	0.2589213992	-0.0071640159	-0.0454796132	-0.0867897186	0.1073106771	-0.103978423	0.0275752315	-0.0468667298	-0.0325646672	0.0399198884	-0.0117608271	-0.1758350239	0.0144661045	0.186719898	-0.1631419366	-0.0229245784	-0.0497095698	0.0254900566	0.1631404023	-0.0409162648	-0.085521583	0.2500915268	0.1780958936	0.1294296791	-0.1055404103	-0.044270364	-0.0986444894	0.0065937205	0.0201837591	-0.1011584149	0.0554119421	-0.1133587932	-0.0768856310523631	0.0091486641458402	0.0059114002623201	8.369805565338203e-05	-0.0665852520016869	0.026076550095155	0.0006799864648651	0.0044335957841281	0.5354648184134589	-0.2014261538063948	0.0405724954372374	0.2867225717585586	-0.0036274149234545	-0.0006155088205009	1.3158139026900418e-05	3.788511081144093e-07	-0.0018077030236551	0.0004299418071314	1.8484995751941402e-07	3.2677902217317906e-06	-0.0004447799844615	-0.0005349110697912	1.978292345775722e-07	2.8612985258518105e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475.193297284581	-1.890251189079436	3.573049557816221	2176195.264353354	1955.9489193497416	3.7456309238325503	3825736.175105422	14.029751017570684	1477.9596758604628	0.9040316011369214	2184364.8034695643	0.8172731358541857	1606.3408251838505	1185.9165261617982	0.972129	27.324976	0.1751065674847158	0.1385490869442003	0.0121784476	-0.0077487924	0.027825152	0.0306982895	-0.0185797373	-0.0204512953	0.0840498602	0.0223088348	0.0377774022	-0.0829922618	-0.0320534016	-0.0831832838	0.0105771732	-0.0061072394	-0.0012457739	0.0509253836	-0.1805163968	-0.1352182548	0.05176417	0.0748915692	-0.0282153878	0.0086535697	0.0755038031	0.1137485833	-0.0583893351	0.1119858128	0.3659090065	0.008867178	0.0090319932	-0.0121736741	0.0073679629	0.0501279947	-0.0980580097	0.085417147	-0.0032809994	0.1201065829	-0.0923300178	0.1525551958	0.0433964974	-0.0598433628	-0.1541560075	0.0266865056	-0.0130977527	-0.1163782663	0.0072124413	-0.0285567834	-0.0788644179	0.0184818465	-0.0328794927	-0.2443895521	-0.0287072596	0.0945830954	-0.049112144	-0.0006267716	-0.0723019074	0.0967375941	0.0931814511	0.0419324889	-0.0648373566	0.1222995744	0.1279683376	0.1064750487	0.0175120559	-0.0088460813	-0.0484842059	-0.0930420725	0.0413990609	0.0745711199	0.0500887521	-0.1206811645	-0.0630136538451182	0.0138719772072448	0.0039707205709123	0.0001924317516383	-0.063146671817293	0.0034385801843938	1.1823833684506383e-05	0.0039875021616009	0.5223606104223819	-0.013104207991077	0.0001717202670734	0.2728606073208434	-0.0010011616861453	0.0026262532373092	1.0023247218053004e-06	6.897206066477055e-06	-0.00180891127205	-1.208248394900073e-06	1.4598641837786029e-12	3.2721599901495493e-06	-0.0001784054281256	0.0002663745563359	3.182849678467862e-08	7.095540426314759e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475.5471867283015	0.3538894437206181	0.1252377383768885	2177239.500261805	1950.4660989636573	-5.482820386084313	3804318.0032065073	30.061319386061736	1479.94272064874	1.9830447882773117	2190230.456401195	3.932466632313807	1608.535115667352	1157.0894891908854	0.957354	26.909666	0.0662529660315322	0.0326836092766481	0.0027882421	-0.0176483412	-0.0632975248	-0.0333771994	0.0631130459	0.0012140026	-0.1016532897	-0.0380213237	-0.043611604	0.0572959929	0.0285019598	-0.1023476407	0.0955230613	0.0019250455	0.0585096026	-0.0364389221	-0.0659693109	-0.0392611115	-0.0959129741	-0.010778167	-0.1139815808	-0.066624522	-0.1188394015	0.0844056161	-0.0473819088	-0.0666056277	-0.0655831321	-0.0046682683	-0.1656932989	0.0211997466	-0.090397957	-0.0250742924	-0.0215901642	0.1195716321	-0.063130954	0.0386828159	0.0287192892	0.0140254736	0.1181714047	-0.0068763843	0.0094419181	-0.0131155423	-0.1118789031	-0.0954802999	0.0030595959	-0.0333481487	-0.080902461	0.0070531738	-0.0341351395	-0.1891803958	-0.0850862433	0.1284054644	-0.0756785809	0.0260451126	-0.0269604957	0.0593684042	0.1035444935	0.0445164722	-0.0022799658	-0.0112385773	0.0756119819	0.0283050525	-0.0936137646	-0.0179710488	0.0040841251	-0.0034675724	-0.0131649981	0.0947625937	0.0446971468	-0.1273444172	-0.0645129274062839	-0.0014992735611656	0.0041619178025284	2.247821211210458e-06	-0.0472680911404665	0.0158785806768265	0.0002521293243104	0.0022342724400634	0.5099907731369768	-0.012369837285405	0.0001530128744673	0.2600905886848513	-0.0010268154252597	-2.565373911439994e-05	1.0543499175512585e-06	6.581143305496932e-10	-0.0013822638050224	0.0004266474670276	1.8202806112106706e-07	1.9106532266750032e-06	-0.0004562097121463	-0.0002778042840207	2.0812730145660995e-07	7.717522022025377e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1484.0155803200148	8.468393591713266	71.7136900241703	2202302.24263255	1976.0120816810108	25.54598271735358	3904623.746949322	652.5972329953279	1480.390194059284	0.4474734105440348	2191555.126666885	0.2002324531439103	1609.379182340953	1183.4327069682256	1.049317	29.494583	0.3170469210998545	0.1905947084210865	0.0389562654	-0.1302106087	-0.0022122897	-0.1145549061	0.128791681	0.0342163518	0.0204655149	0.0812933847	-0.0652533314	0.0267591307	0.0726623781	-0.1066800795	0.0809963334	0.1311182071	0.1239409701	0.0487787186	-0.0193395149	-0.1639842067	-0.0153111447	0.088056139	-0.1318580546	0.0613724124	-0.1050513443	0.0128375496	0.0005055497	0.1082302861	-0.0617588622	-0.0934719041	-0.1935240084	0.0953811453	-0.0943362805	-0.0952587677	-0.0422586664	0.0714740765	0.0121171442	0.101474129	-0.0968912095	-0.0305159113	0.0771614582	-0.1560735351	-0.1649313378	-0.02423367	-0.1063203721	-0.0966468182	0.0766817919	-0.0516754693	-0.0156461578	-0.0042716434	-0.0086353882	-0.1816408888	-0.0340262573	0.1481806395	-0.1345752562	-0.0893119543	-0.080065687	-0.036627597	0.0901802079	0.0570306518	-0.1705027042	-0.1013020762	0.1360491042	-0.0336851836	0.0281216246	-0.0479175353	-0.0237874246	0.0751111723	0.0094929729	-0.0213111074	0.0392444906	-0.1333121588	-0.0766973401349275	-0.0121844127286436	0.0058824819837727	0.0001484599135419	-0.0703614156380041	-0.0230933244975376	0.0005333016363485	0.0049507288105839	0.6452317587103451	0.1352409855733682	0.018290124178856	0.416324022448445	-0.0031947292288758	-0.0021679138036161	1.0206294845833363e-05	4.699850259909228e-06	-0.0018067352080342	-0.0004244714030118	1.8017597197480595e-07	3.264292111950384e-06	-0.0007943884715245	-0.0003381787593782	6.310530436910314e-07	1.1436487329457853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
