global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1130.8617630200663	3.129908017400794	1278848.327060853	9.796324197389769	1526.459649478688	4.415356265797527	2330079.0614865995	19.495370953917483	1111.9475094931463	2.812216622488449	1236427.2638680106	7.908562331800343	1226.7328502410048	1174.343521486843	1.114742	22.91349	0.1019387570730836	0.0476143319237947	-0.0916099867	-0.1622177097	0.0119911612	0.0383111708	-0.0121393311	-0.0013657551	0.0956760661	0.0750833422	-0.0807355813	-0.0006748255	0.0218034206	-0.1408710984	0.0884938253	-0.057609514	0.0601596185	0.013495669	-0.0742173188	-0.1243594035	-0.0803711723	-0.1097726192	-0.124778626	-0.1220784288	-0.0446252173	0.0191112143	0.0404367581	-0.1509387817	0.1654573553	0.1323016457	-0.0942360669	-0.0837955427	0.0710731003	-0.0460204855	0.0331366849	0.0538301704	0.165184118	0.0134638346	-0.080437423	-0.014872128	-0.0415071433	-0.0468388365	-0.014488347	-0.1092841732	-0.1139351977	-0.002385539	0.0152260164	-0.181464174	0.0178156469	-0.1103891158	0.0081304493	-0.0739734836	0.1159618074	-0.1127917882	-0.1354757355	0.0210990621	0.0053419276	-0.1660214572	0.0558654628	-0.0292188784	-0.0955372443	-0.1463193275	-0.0430890961	-0.0566294738	0.1127306631	-0.0129555325	0.0473492294	-0.0538095896	0.0060785599	-0.0521057922	-0.0236983238	0.1082075623	0.0426115713	0.0518007172	0.1033401944	-0.0141533203	0.0065427165953195	0.0125967065693969	4.280714044666919e-05	0.0001586770163954	-0.0239660999317408	-0.0117206100851206	0.0005743739459381	0.0001373727007674	0.0291374151828023	-0.0213008037684261	0.0008489889635349	0.0004537242411809	-0.0016020241912105	-0.0005250372634646	2.756641280263959e-07	2.566481509223657e-06	0.0003288966634207	0.000600466009631	3.605594287221762e-07	1.0817301520926924e-07	0.0001292633345591	9.09459907199998e-07	8.271173228042289e-13	1.6709009661337815e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.2244943363885	1.362731316322197	1281932.3055752907	1.857036640485228	1527.1187094295726	0.6590599508845116	2332091.552689844	0.4343600188598949	1111.277377537319	-0.6701319558274008	1234937.4098262207	0.4490768382210575	1226.7521585353652	1166.7510045745669	1.059711	21.78233	0.1220611155859218	0.0592675638821707	-0.1149618825	0.0650733326	0.0442192126	-0.0190939377	-0.0004116351	0.049449667	-0.0198616206	0.0613511722	0.1103680574	-0.0220529342	-0.1028967986	-0.1949539067	0.0015037936	0.0368377059	0.0295991873	0.0200911676	-0.0299338051	-0.0723439567	-0.0804286311	-0.0986736291	-0.1925762447	-0.007901431	0.0280682991	-0.0631260273	-0.004231134	0.1134207666	-0.0514981773	0.0766048392	0.0868867707	0.0314571693	0.0395628932	-0.0652013507	-0.0097703318	-0.1155013666	0.0338541542	-0.0204623249	-0.0927300445	-0.0488441922	0.0834092394	0.0274899606	0.0504642075	-0.1073248829	-0.0231352143	0.0003215268	0.1803768399	-0.1508822095	-0.1428092287	-0.0235671726	-0.005256299	-0.0969479226	0.1043036962	-0.0766918526	-0.1664655582	-0.1202707105	0.0665481485	-0.1029417442	0.0149756187	0.1087169165	-0.1175953779	-0.0604444385	-0.0330938411	-0.0259270802	0.1128505819	0.008397455	0.0025517203	0.0928594962	0.1331529229	-0.0042305754	0.0015287774	0.0228953452	0.1382151993	0.003561822	0.0990808418	-0.0253948054	0.006562116844222	1.940024890250032e-05	4.30613774772221e-05	3.763696574789648e-10	-0.0600170857768347	-0.0360509858450939	0.0036020505851439	0.0012996735804031	0.0643678116304542	0.0352303964476519	0.0041432151740936	0.0012411808338587	-0.0010770045019595	0.000525019689251	2.756456741012167e-07	1.1599386972410304e-06	-4.100457058164864e-05	-0.0003699012340023	1.368269229164603e-07	1.681374808585405e-09	8.977596926978515e-06	-0.0001202857376321	1.4468658677703569e-08	8.059724658329407e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.3686489423744	-0.855845394014068	1279995.0198096936	0.7324713384550953	1519.7958347096162	-7.322874719956417	2309779.3792006997	53.62449416417677	1114.2598059517998	2.9824284144808644	1241574.9151597423	8.894879247502843	1228.021133142874	1147.8701702922997	0.888997	18.273317	0.1419457072499519	0.0750021565374789	-0.0553560426	0.1383193155	0.0362115693	-0.0598265601	0.0336895232	0.0220363233	-0.0572684975	-0.0826370093	0.133257287	-0.0080856448	0.0461347701	-0.1356140457	0.0746089024	-0.1343416992	0.0711980328	-0.0360179134	-0.0333675199	0.0236294836	-0.0369344723	0.1396808291	-0.1506463042	0.0325122796	-0.0027498947	0.0144522745	0.0311376746	0.0001317498	-0.055305447	-0.059456864	0.0690303329	-0.0805579486	-0.201601789	0.102241387	0.0306729823	-0.1482977817	-0.0764195714	-0.0009061956	-0.0160565713	0.0067360185	-0.0530512421	-0.07950186	-0.0077067521	-0.0517785411	-0.049108656	-0.0607134339	0.0714547083	-0.1874927289	0.0559675491	0.1155166761	0.0060827024	-0.0466196893	0.062164763	-0.0349319718	-0.076520874	-0.1752331349	0.0342021124	-0.0467129022	-0.0853578119	0.1110067632	-0.0735514445	-0.0131750601	-0.0657027713	0.0383205484	0.0217568696	0.0417001365	0.0043029631	0.0861920251	0.0485016162	-0.0468427719	0.0174682406	0.0535068773	0.0996635895	5.34653e-05	0.0946861568	-0.0364975928	0.0065639990307175	1.8821864954995243e-06	4.308608327526028e-05	3.542626003840781e-12	-0.008797102749213	0.0512199830276217	7.738901678021093e-05	0.0026234866613498	0.034195334689798	-0.0301724769406562	0.0011693209145473	0.0009103783647344	-0.0002310131448919	0.0008459913570675	7.157013762330793e-07	5.3367073112845995e-08	0.0002039852870003	0.0002449898575819	6.002003031802349e-08	4.1609997312594765e-08	0.000129023684181	0.000120046087254	1.4411063065000138e-08	1.6647111079638427e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.7587950137402	0.3901460713657343	1280877.9700909532	0.1522139570021166	1522.735363410501	2.939528700884693	2318722.9869809104	8.640828983324853	1113.7197622571673	-0.5400436946324589	1240371.708842161	0.2916471921122766	1228.2144661999623	1151.517969031776	1.039203	21.360779	0.1794853881482536	0.0953648226783706	0.1027412504	0.097956569	-0.102799529	-0.0142295268	0.0376386704	0.0133980497	0.0290196372	-0.0856369652	0.0382685678	-0.0041022421	0.1618336293	0.0562147655	0.0968822775	-0.1369931409	0.0302179595	-0.111915287	0.0070828096	-0.1796209261	-0.0058860981	-0.0260418382	-0.0229959455	0.0373767031	0.0353916454	-0.0627059059	0.0917856314	0.0171632594	0.0339737134	-0.1218952903	-0.0649402396	-0.0747409771	-0.1257747745	0.188516226	0.027488799	0.0478075343	-0.1412614627	0.0520867758	0.0802527836	-0.028891885	-0.0907712196	0.0866430723	-0.0451348084	-0.0907460341	0.0335429017	0.0458644039	-0.1015973522	-0.206563877	0.1247618732	0.1043742846	0.032846039	-0.0019971607	0.0514386486	-0.051952093	0.0381715552	-0.1848945816	-0.0820243593	0.0418263949	-0.1384295217	-0.0245606507	-0.0779263206	0.0422830165	-0.0933853467	0.0211725561	-0.0490668269	-0.0167009423	0.0849650461	0.0495051264	0.0229355521	-0.1742287963	-0.0413158148	0.0670556061	-0.0091844826	0.0574581539	0.0901621419	-0.0474010431	0.0065226518358798	-4.134719483769953e-05	4.2544986972106125e-05	1.7095905209466866e-09	0.0172514095245333	0.0260485122737463	0.0002976111305831	0.0006785249916755	-0.0420259600935466	-0.0762212947833446	0.0017661813217843	0.0058096857784495	0.0004359625482247	0.0006669756931166	4.44856575208369e-07	1.9006334345457386e-07	-0.0002715590087138	-0.0004755442957141	2.261423771862194e-07	7.374429521362172e-08	-0.0002719410049148	-0.0004009646890958	1.6077268190169157e-07	7.395191015407127e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133.7654446357897	2.0066496220495083	1285424.0834501898	4.026642705671434	1536.8400017233455	14.1046383128446	2361877.1908970126	198.94082193616376	1114.9904948643275	1.2707326071601983	1243203.803637798	1.6147613589001548	1231.506228712356	1185.3058438799555	1.236944	25.425343	0.0532622730242015	0.0305555168597775	-0.0899020689	-0.1624766121	0.0033994258	0.0699988308	0.0739193673	0.0016708665	0.0589528067	0.1597555774	-0.0665298764	-0.0104086616	0.1194453367	-0.141622054	0.0915067205	-0.0892057385	0.0976652404	-0.002728231	-0.1018170012	0.0136453667	-0.0467879074	0.0210021172	0.0462432015	-0.0444356177	-0.0649327885	-0.0013081264	0.0105972351	0.0091344443	-0.1360674156	0.1652523837	0.0956661271	-0.0760253373	-0.0557773038	0.2149533391	0.0586695805	0.0102654196	0.1483330503	0.0475137665	-0.0177290977	-0.1499001541	-0.0989819871	-0.0601570964	-0.0187728723	0.0290450646	-0.0893795171	-0.0420578469	0.030920337	-0.1315892064	0.0884325834	-0.069375851	0.0268124808	-0.0344049751	0.0579358515	0.0004777329	-0.0521085462	-0.0511247342	0.070915836	-0.1147116812	-0.1818781104	-0.1424653021	-0.0342732274	-0.1478273133	-0.0487533562	-0.0143341684	-0.1276267401	-0.1316883163	0.0484632569	0.0571748514	0.0089271054	0.0009895963	-0.1468069109	0.0381376558	0.1052438125	0.0941010919	0.0855149763	-0.0580456054	0.0064732052607325	-4.944657514730031e-05	4.190238634757491e-05	2.4449637937976167e-09	0.0014411555464306	-0.0158102539781027	2.076929309007681e-06	0.0002499641308521	-0.0563973261066834	-0.0143713660131368	0.0031806583919835	0.0002065361610835	-2.4036844339395125e-05	-0.000459999392564	2.115994411593365e-07	5.777698857963113e-10	-0.0002709966994574	5.623092564000149e-07	3.1619169983313773e-13	7.34392111168044e-08	-0.0002720034322506	-6.242733579999316e-08	3.897172255085108e-15	7.398586715610676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.8905741876686	-0.8748704481211007	1283441.0530832654	0.7653983009956156	1526.977273380055	-9.862728343290428	2331659.5934191872	97.27341037354437	1112.3776133401054	-2.6128815242220758	1237383.9546602292	6.827149859621075	1228.5384127648963	1159.734584996451	1.178797	24.230143	0.0306710251300401	0.0233391497030508	-0.0545256374	0.1262066672	0.0692050703	-0.0174837721	0.1554535181	0.0413738218	-0.0616736546	-0.0239522866	0.1493865237	0.1114331571	0.0620265072	-0.1247786105	0.1248149066	-0.0760689657	-0.0022959844	-0.0445444475	-0.0167119099	-0.0850166795	-0.0181634276	0.1427546328	-0.1181055544	-0.0829496192	-0.0943918796	0.0078330583	0.0627047395	-0.1286337718	-0.0890293895	0.0182233937	0.0873436473	-0.1339426708	-0.1018611432	-0.0816116393	0.0085199646	-0.1106263126	-0.0618214264	0.0049582861	-0.0189130786	-0.0954751333	-0.0426537137	-0.2288066198	0.0748279888	-0.0715146902	-0.0805651058	0.0107740239	0.0541465218	-0.2575135124	0.0307688342	0.0537961285	0.020199842	-0.0444955941	0.0369473382	0.0343078937	-0.0262637172	-0.1528826434	0.026925812	-0.0323876292	-0.1992009315	0.0307225295	0.0122978739	-0.0537210381	-0.011705955	0.0288182714	-0.2040293257	-0.1162312546	-0.0648789223	0.0552935916	0.0680706684	0.0277551841	-0.1606417903	0.0196225196	0.0569946412	-0.0030576187	0.0807510076	-0.0683731426	0.0064732002399807	-5.020751799554579e-09	4.19023213468862e-05	2.5207948632730545e-17	0.0106791180781158	0.0092379625316852	0.0001140435629263	8.533995173681963e-05	-0.0349642685290803	0.0214330575776031	0.0012225000737736	0.0004593759571248	-2.4036844339395125e-05	0.0	0.0	5.777698857963113e-10	-0.0002709966994574	0.0	0.0	7.34392111168044e-08	-0.0002720034322506	0.0	0.0	7.398586715610676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.044633240903	-0.845940946765495	1281525.051649531	0.7156160854145021	1530.0110225901883	3.0337492101332373	2340933.7292474736	9.20363426998404	1114.265426908221	1.8878135681154615	1241587.4416029598	3.563840067960831	1228.7961537305732	1162.5443467134555	1.117805	22.976452	0.0822009309704743	0.0578867083981676	0.0746072996	-0.0094818997	-0.0652850345	0.1229786958	-0.0231500899	0.0189547288	-0.0465637985	-0.0698627032	-0.1252687777	0.1507182816	0.2402233864	-0.2076744951	0.004253114	-0.0538901825	0.0553336728	-0.122722136	-0.1416661555	-0.0564085805	0.002361147	-0.0410798919	0.1187929362	0.0080415892	-0.0176158746	0.1018524888	-0.0323499056	-0.0331822091	0.015925144	-0.030740598	-0.0755775851	-0.0437649671	-0.0081797847	0.053146273	0.0186348114	0.1275421815	-0.0350485299	0.095359915	0.0098418737	-0.0521119222	-0.2253802466	-0.1589638192	-0.1611465275	-0.0428894527	-0.0022634573	-0.031068139	-0.0961736732	-0.0710655383	-0.0104063347	-0.0070467868	0.0162780736	-0.0698306923	0.0281155648	0.0395996556	0.0107924738	-0.1516804561	-0.0588257603	-0.0178445882	-0.1410266602	-0.2189629551	-0.074488293	-0.0645257537	-0.0929398137	0.04799937	-0.2779706417	-0.1149002894	-0.0417660802	0.005156862	-0.1098600096	0.1245776918	-0.072645563	-0.0566118512	-0.0053999125	0.1173346995	0.0758767427	-0.0783272495	0.0064854972607548	1.2297020774099976e-05	4.206167471925802e-05	1.512167199186464e-10	0.0099169966614169	-0.0007621214166989	9.834682278255392e-05	5.808290537911389e-07	-0.0307545478672537	0.0042097206618266	0.0009458422145191	1.7721748050609793e-05	0.0009850352012891	0.0010090720456284	1.0182263932688758e-06	9.702943477786577e-07	-0.0002708701740594	1.2652539799998686e-07	1.6008676339055078e-14	7.337065119496968e-08	0.0002631338341464	0.0005351372663969	2.863718938868537e-07	6.923941467258513e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133.9418711719832	1.8972379310800989	1285824.1671970184	3.599511767129094	1518.8436092601105	-11.167413330077808	2306885.909390279	124.7111204847995	1116.6777646200997	2.412337711878763	1246969.229996943	5.819373236152466	1227.0473715405944	1140.8032229271162	1.222306	25.12446	0.152356023293091	0.0782687787148821	-0.0952939072	0.167520685	0.0065905901	0.0821513652	0.0417055595	0.0782740765	-0.0195854299	-0.1546075424	0.1493720063	0.1133590352	0.0666415557	-0.1576660553	-0.1048466725	-0.1504233356	0.0531174289	-0.0449526565	0.0452873414	0.0091567607	-0.0729144891	0.1427411758	-0.1194923778	-0.0706755273	0.0908615417	0.0651290256	-0.2286000475	-0.0008258099	-0.0668967614	0.2687801865	0.0532718282	0.1467945592	0.0777638768	0.1274245649	0.0276173614	-0.1609507685	-0.0817929237	0.1615133959	-0.0058682689	-0.0849110564	-0.1630509478	-0.1808976987	0.1056325847	0.0445648186	0.0293915326	0.0013563672	-0.0140511951	0.0517527169	-0.000218948	0.0629653264	0.0529319689	-0.051678844	0.0049209988	0.0060525092	-0.0103646393	-0.1522726617	0.0080802034	0.0785788427	-0.2046456252	0.056779747	-0.0230603108	-0.1000407771	-0.0560703289	-0.025176502	-0.1890076205	-0.0581624472	-0.0087589404	-0.0049720447	-0.0139780083	0.0380983539	-0.0737790142	-0.0581762655	-0.1052278629	-0.04555174	0.0708988393	-0.0878535601	0.012750209179515	0.0062647119187602	0.0001625678341213	3.924661542505611e-05	0.047107787009935	0.0371907903485181	0.0022191435969734	0.0013831548867474	-0.0932413550940864	-0.0624868072268327	0.0086939502997815	0.0039046010774033	0.0006199640466085	-0.0003650711546805	1.3327694797982654e-07	3.843554190871864e-07	-0.0003830584813726	-0.0001121883073132	1.2586216297801004e-08	1.4673380015148256e-07	-0.0001878809798394	-0.0004510148139858	2.0341436243464579e-07	3.5299262585413026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1129.3065983759852	-4.635272795997935	1275333.3931355388	21.485753893318517	1535.0193118824675	16.175702622356994	2356284.287852124	261.65335532692694	1117.6892708369664	1.011506216866792	1249229.3061440696	1.0231448267601695	1232.7601508744267	1144.200614315048	1.506492	30.965895	0.3653495406775817	0.2335584830969846	0.1402125648	0.0825231786	0.061933832	-0.1953285129	0.1458528862	-0.0115297154	-0.2289686444	0.0491676502	0.1044602782	-0.024037847	0.0594003265	0.148975026	-0.2035586825	0.0591449528	-0.1111647506	-0.1086861801	-0.0121032824	0.1697384525	-0.3799996061	0.0516700045	-0.2140410228	0.0995349879	0.0052083331	-0.1782720977	-0.0180502919	0.101174951	-0.1218197953	0.15988432	0.1945474306	0.2437043489	-0.2329347608	-0.1138871802	-0.1123088223	-0.0923758851	-0.2025915246	-0.11326273	0.1239761696	-0.0960094042	-0.1923899209	0.1917207678	-0.0693253226	-0.0276110538	-0.125998451	-0.3642118905	-0.0591478742	-0.0653752884	-0.1311246568	0.1162622765	-0.0971721798	-0.1202815067	-0.0702241987	0.2141450074	0.2420194327	-0.1654320347	0.0078793408	-0.0896294035	0.1174352953	0.1519103221	-0.1197103942	-0.2609651851	0.0857950001	0.0566016816	-0.2813322053	0.0178640208	0.0830493006	-0.2401349082	-0.323540249	-0.3556211111	0.0443330906	-0.0599711079	-0.0619508445	0.1442373747	0.0658240966	-0.096900045	0.0561276827272081	0.0433774735476931	0.0031503167683261	0.0018816052113808	0.0377263639697247	-0.0093814230402103	0.0014232785383761	8.801109825938867e-05	0.1325859138628615	0.2258272689569479	0.0175790245548501	0.0509979554045536	0.0015300071485796	0.000910043101971	8.281784474451817e-07	2.340921874704678e-06	1.9032469102509e-05	0.0004020909504751	1.6167713245397657e-07	3.622348801379598e-10	-0.0006110144300478	-0.0004231334502084	1.790419166852645e-07	3.7333863372663785e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.4796923634754	-0.8269060125098804	1273466.416076764	0.6837735535249905	1534.193099975586	-0.8262119068815537	2353748.468012698	0.6826261150728531	1113.1314002445763	-4.557870592390145	1239061.5142104512	20.77418433697489	1231.5395922179616	1175.800181131156	1.504355	30.921976	0.2663781591595062	0.1297095131439444	0.0380447552	-0.2250322235	0.1104697725	-0.1237360934	0.0602928445	-0.0536794539	-0.1082892624	0.1347759007	-0.1760124521	0.0123729444	-0.0540675068	0.0131194826	0.0184387759	0.1912577785	-0.062995425	0.0690973788	0.0494958016	0.0623931163	0.0933462229	-0.0418894711	-0.0167884943	0.055886985	0.0204186724	0.0066399439	0.1089051134	-0.0129798124	0.130899419	0.197310783	0.1013167223	-0.0375328538	0.0122798599	0.0721328419	-0.0345323857	0.0733046833	0.112254952	-0.1271946218	0.0398166222	-0.0728283565	0.0410272444	0.0148127366	-0.0942081643	-0.0061326584	-0.0318462559	-0.174306366	-0.0190724611	-0.0502275028	0.0865899616	-0.0409518291	-0.1005284335	-0.035841274	-0.0836958007	0.1184412429	0.0976982719	0.1367333564	0.0037288076	-0.2888329938	0.09296557	-0.0127974589	0.0251492968	-0.1214425183	-0.0134858232	0.100994234	-0.0499789479	0.1194542857	-0.1173500561	0.1059236314	-0.0455358499	-0.0348199076	0.0510272001	0.0622869593	-0.1271710714	-0.1809851753	0.0606594461	-0.1054172954	0.0099380405232523	-0.0461896422039558	9.876464944180484e-05	0.0021334830469294	0.0375788315362228	-0.0001475324335018	0.0014121685796278	2.1765818934992507e-08	0.1155877934323825	-0.016998120430479	0.0133605379905671	0.000288936098169	-0.0002793387166785	-0.0018093458652581	3.2737324601265824e-06	7.803011863559128e-08	0.000935899121885	0.0009168666527824	8.40644458984569e-07	8.759071663451142e-07	0.000723630333743	0.0013346447637908	1.7812766455142003e-06	5.236408599130055e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127.05534810762	-1.424344255855431	1270253.7576979883	2.0287565591883605	1524.7430550967945	-9.45004487879146	2324841.3840659065	89.30334821117269	1114.3082964760918	1.1768962315154567	1241682.9795954495	1.3850847397552837	1229.3589908704846	1153.1852518040282	1.25515	25.799568	0.0798303645488483	0.0392644635542635	-0.0477367426	0.0686515571	0.1409890599	-0.1292435306	-0.0736996568	0.0152846962	-0.1125238675	-0.0088540805	0.0277801851	-0.1590959467	-0.1727296619	-0.0956115465	0.02144784	0.0482849796	-0.0410791716	0.0041751776	-0.0376012696	0.1568433221	0.0293404191	0.05321526	-0.0592458908	0.1477194488	0.0767862782	0.0353386621	0.1978974845	0.0293257892	-0.006751003	0.105865258	0.0067761388	-0.0468743069	-0.0489786358	-0.0216738591	-0.0494113502	-0.1730051314	-0.0325220989	-0.1307837796	-0.024678023	0.075028444	0.1259442406	-0.0090315177	-0.1273727813	-0.050191408	0.0568323472	-0.1562128732	0.1566928396	0.0489368403	-0.0082986745	-0.1007833496	-0.076101828	0.0166964439	-0.1023181167	0.1182882338	0.0686858131	-0.0410794487	0.0361440036	-0.1097497391	0.0797620543	0.1927244451	0.0846499208	0.0376491296	0.0127776248	0.0542123102	0.0194413204	0.2580928606	-0.0940807978	0.1545554199	-0.0222950252	0.0510960346	0.06818355	-0.0723847824	-0.0609334785	-0.1266692779	0.0554119421	-0.1133587932	0.0023478555092708	-0.0075901850139814	5.512425492413247e-06	5.761090854646933e-05	0.0415183477213503	0.0039395161851275	0.0017237731975109	1.5519787772881536e-05	0.0877233752950203	-0.0278644181373621	0.0076953905731509	0.0007764257981337	-6.114266828625642e-05	0.0002181960483922	4.76095155339903e-08	3.738425885163186e-09	0.0005529840289317	-0.0003829150929533	1.4662396841143444e-07	3.057913362535352e-07	0.000516016570841	-0.0002076137629019	4.3103474546327864e-08	2.662731013825048e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127.7123437208852	0.6569956132652806	1271735.130180452	0.4316432358498221	1525.1487293916591	0.4056742948646388	2326078.6467649923	0.1645716335139219	1111.2288646697998	-3.07943180629195	1234829.5896753322	9.482900249602505	1227.1121644652949	1140.0751771795208	1.185249	24.362753	0.0435549093988613	0.0227852297999468	0.1840661713	-0.0891508346	-0.0069017331	0.0225263274	-0.093113412	0.0854187719	0.0668216519	0.0145412263	-0.1545015275	-0.0864864014	0.0576836237	0.1042106154	0.1031867807	-0.0279660967	-0.0930332345	0.0228860913	0.0165650121	0.0500997566	0.0962317332	-0.2506182694	-0.0825779433	0.0960728504	0.0256944919	0.0670481956	0.0383229817	0.0781058622	0.1281925017	-0.0346104597	-0.1154713064	0.092613161	-0.2565161989	-0.048651142	-0.0546591725	0.1830359168	-0.0030718314	-0.0162284256	0.0580421971	0.099695091	0.0690042762	0.006315822	-0.0902003628	-0.09122671	0.1212443681	-0.1849761813	0.119581596	-0.0766003657	0.0993198667	-0.0614228686	-0.068800323	-0.0055238411	-0.0988626852	0.0444796173	0.1088451759	0.079587233	-0.032053915	-0.1531011001	0.1375424921	-0.0757569781	-0.0688225701	0.0191447789	-0.0338336407	0.1588241173	-0.0493654347	0.1940934774	-0.0719850451	0.1193604222	-0.0610587326	0.0628276737	0.0687413283	0.0344284407	-0.0135716593	-0.1710395089	0.0500887521	-0.1206811645	0.0044832375432548	0.002135382033984	2.0099418869249333e-05	4.559856431061645e-06	0.0372325451338042	-0.0042858025875461	0.0013862624171407	1.836810381941685e-05	0.0875247239866112	-0.0001986513084091	0.0076605773089324	3.946234233265206e-08	-0.000229835190744	-0.0001686925224577	2.8457167133156324e-08	5.2824214904330874e-08	0.00086091068899	0.0003079266600583	9.481882797465989e-08	7.411672144172365e-07	0.0007780988577034	0.0002620822868624	6.868712508702533e-08	6.054378323593359e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
