global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1263.9343016854473	0.616486021469882	1597529.9189770792	0.3800550146677637	1678.9445414926813	-9.39994127997079	2818854.7734080697	88.3588960668989	1251.8555765354888	1.0867488779920222	1567142.384503001	1.181023123816919	1380.0376044914174	1273.6629064069048	0.818019	17.872084	0.0554173810309579	0.0317799579935199	-0.0311492749	0.1316279315	-0.0960357885	-0.0043677597	-0.0424022636	0.1359093065	-0.1314746736	-0.141121893	0.0516052907	0.0701116864	-0.0232782482	-0.0359011955	0.0689833265	-0.1798584194	-0.0661078891	-0.0970363936	0.1079737321	-0.1214472718	0.0176866435	-0.0208756796	-0.1502982705	0.0564615888	0.1345989216	-0.0957218279	0.0804362595	0.0058668203	-0.0426873281	0.007315745	0.1675158094	0.0575871974	-0.1421530882	0.1303049824	-0.0435693747	-0.0286459754	0.0582298385	-0.0695446424	-0.0436835745	0.0126441318	-0.094402942	0.0093570726	0.0541510458	0.0495556822	-0.1252262348	0.0080713635	0.0021594415	-0.1076770199	-0.1030347101	0.0389026703	-0.0918579045	0.0531451519	0.0039998008	-0.066828219	-0.0778731102	0.0186506172	0.0440690343	-0.0507687842	0.0546675797	-0.0297680739	-0.0006637357	0.0818660104	-0.0669895484	0.0946861568	-0.0364975928	-0.0012273068934263	-6.477323061919991e-05	1.5062822106517151e-06	4.1955714048480574e-09	-0.0379194196001719	-0.0196650456573763	0.0014378823828139	0.0003867140207066	0.0654112029460236	-0.0101943435770124	0.0042786254708458	0.0001039246409661	0.0004250164357972	-1.695892311860003e-05	2.8760507334258657e-10	1.806389706977554e-07	0.0001999648019361	3.389961145209999e-05	1.149183656603349e-09	3.99859220133437e-08	-0.0001640426490913	-0.0004590058367483	2.1068635816900707e-07	2.6909990720891392e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264.037701463271	0.1033997778238244	1597791.3107205497	0.0106915140540162	1678.9914175450117	0.0468760523303899	2819012.180189808	0.0021973642820814	1251.4133422851562	-0.4422342503326035	1566035.3532493056	0.1955711321672398	1380.5525524247707	1274.433303548217	0.775972	16.953442	0.0301707606872814	0.0170508416064233	-0.0112889319	0.0802505018	-0.0894435006	-0.0202898997	-0.0714333724	0.1114280035	-0.1202046827	-0.0959358673	0.0502569289	0.0483276718	-0.0319849989	0.022630276	0.0992477952	-0.0836543891	-0.0191536241	-0.0472567235	0.0944033059	-0.1011777395	-0.1432802658	0.0071786207	0.0288129573	-0.1106911442	0.0021691922	-0.1950112541	-0.0341765099	0.0283989847	-0.0209463108	-0.0294595575	0.1704032418	0.0650457175	-0.1074432977	0.1431149365	0.0756893661	-0.030353292	0.0226826998	-0.0225630879	-0.0492452696	0.0174855982	-0.1010984108	0.0051187023	0.0329883794	0.0590590103	-0.078504797	-0.009962697	-0.0043660091	-0.1115374047	-0.0865023263	0.005260599	-0.0943141106	0.075063833	0.0019989782	-0.1243359482	-0.1124955545	-0.0132837407	0.0159196309	0.0225539223	-0.0121875536	-0.0612805388	-0.0242217464	-0.0069285119	-0.102671793	0.0901621419	-0.0474010431	-0.0012484133938102	-2.1106500383900016e-05	1.5585360018447015e-06	4.4548435845557147e-10	-0.0379397812181423	-2.0361617970400536e-05	0.0014394269988805	4.1459548637253804e-10	0.0791899522431123	0.0137787492970887	0.0062710485362664	0.000189853932192	0.0003000022576247	-0.0001250141781724	1.562854474414557e-08	9.000135457991687e-08	0.0001159933595107	-8.39714424254e-05	7.051203143002267e-09	1.34544594505785e-08	-4.601740425243104e-05	0.0001180252448388	1.3929958419274966e-08	2.1176014941316584e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.318323547334	5.280622084062998	1611169.0064930147	27.884969594693835	1691.9147440592449	12.923326514233167	2862575.50116506	167.012368193482	1252.027279078707	0.6139367935506925	1567572.30755723	0.3769183864753057	1379.5753628222349	1279.188016351876	1.082928	23.659819	0.0753599284860565	0.0378508872266045	0.0111437128	-0.0105981769	-0.1858671286	-0.0010698413	-0.1861538995	0.0044977317	-0.0528948875	0.0928050201	0.0461613667	0.099748588	-0.0785432869	0.0107768423	0.0542757732	0.0741002914	-0.1468381478	-0.0068768976	-0.023723816	-0.1636394166	-0.0938022107	-0.0296858664	-0.0065779464	-0.0184949253	0.0313538531	-0.0336387294	0.2024033905	0.0482423289	0.0941674778	-0.0731955208	-0.0245762044	-0.1473398769	-0.1262080369	0.0545124528	0.0697337051	-0.0186548574	-0.0107843944	-0.0439560922	-0.0988159169	0.0345227393	-0.0932788681	-0.0162952099	-0.0413001964	0.0034435425	-0.0042958254	-0.0054508796	-0.0013736332	-0.0576888164	-0.0251419421	-0.0397685942	-0.01028763	-0.0029605775	0.2553031158	-0.0100983377	-0.1288109813	-0.0141116267	0.0459412371	-0.1519075827	0.0238410031	-0.0811459545	-0.1069190944	0.0608883174	0.037877488	0.0855149763	-0.0580456054	-0.0010744716373523	0.0001739417564578	1.1544892994745326e-06	3.025573463965938e-08	-0.0380549739439004	-0.000115192725758	0.0014481810418709	1.3269364067580724e-08	0.0533237798970205	-0.0258661723460918	0.0028434255025058	0.0006690588718377	-1.806507117034428e-05	-0.000318067328795	1.0116682564681483e-07	3.263467963896041e-10	0.0004409973156465	0.0003250039561357	1.0562757150392101e-07	1.9447863240741876e-07	0.0002950037439717	0.0003410211482241	1.1629542353610476e-07	8.702720895732033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272.3494324524995	3.0311089051654108	1618873.0782621976	9.187621194973056	1696.590305722993	4.6755616637481126	2878418.6654732386	21.860876871511017	1253.8936014378326	1.866322359125661	1572249.1637267382	3.4831591481723727	1381.423497630219	1316.1536839153537	1.041828	22.761879	0.0681899095774474	0.032750232277976	0.0305303707	0.0251347116	0.1077898682	-0.0385754594	-0.0939827062	-0.0712066264	0.0795688871	0.0837196344	-0.0005227293	0.0645512465	-0.0680183539	-0.1305341103	0.0362197145	0.0983979281	0.0684795626	0.1928191263	-0.1107384215	0.0668627523	-0.0153187779	0.0087650778	0.040547766	0.1045072603	0.0238439921	-0.119751706	0.1692555271	0.0564501469	0.0982172416	-0.0374432508	-0.0440002415	0.0027511246	0.1371980744	-0.0288571778	0.1117036022	-0.0093406464	-0.0878324373	0.0017649766	-0.0189556004	0.0416313212	-0.0800346223	-0.0060003956	-0.0540766223	0.0263169204	-0.0119049458	-0.0114986692	0.0321821032	0.0017731644	0.0294746233	-0.0326974306	0.0389072752	0.0404334706	0.0510828183	0.1851271871	-0.186333829	-0.0308831835	-0.0844748626	-0.0933792133	-0.0461507737	-0.0213018605	-0.09258645	0.0355876427	0.1681059538	0.0807510076	-0.0683731426	0.0069470027605262	0.0080214743978785	4.826084735475864e-05	6.434405151582025e-05	-0.0379519584892733	0.000103015454627	0.0014403511531715	1.0612183892027652e-08	0.0348030252867985	-0.018520754610222	0.0012112505691135	0.000343018351332	-0.0004690095972327	-0.0004509445260623	2.0335096558560257e-07	2.1997000229637946e-07	0.0002899842907537	-0.0001510130248927	2.2804933687273424e-08	8.409088888392643e-08	6.606799263245947e-05	-0.0002289357513392	5.2411578241262576e-08	4.3649796504827185e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.3887441737268	-0.96068827877275	1616429.338811646	0.922921968971349	1698.7415920564497	2.15128633345671	2885722.996582481	4.628032888517615	1252.8939349235372	-0.9996665142953134	1569743.2121681848	0.999333139803342	1383.802996710648	1319.5974278665478	1.014132	22.156761	0.0574318753757152	0.0317962878800166	0.0363526063	0.0108058458	0.1202589808	-0.0647196312	0.025832492	-0.0803939624	0.1260821818	0.0553501801	0.027561663	0.047142581	-0.0237245158	-0.109528575	0.1182958996	-0.0978372757	0.0170409335	0.0739061606	-0.1277212999	0.0122309769	-0.001387004	-0.1829056418	0.0693458091	0.1029888271	-0.1336908129	-0.1791234727	0.0503578195	0.0413129477	0.0113671737	0.0193141527	0.0789484722	0.0543116377	0.1599834457	-0.0518309627	-0.0301861427	-0.0533664982	-0.0582661129	0.0451804677	0.0625584255	0.041508854	-0.0736378712	-0.0085764565	-0.0323397851	0.0294715293	-0.037330344	-0.0035915641	0.0464401241	-0.0048431947	-0.012656504	-0.0004240494	-0.026615773	0.126185197	-0.0511472875	0.0799899216	-0.070689056	-0.0405144676	-0.1309444259	0.0335382394	-0.1477191448	0.0979365794	0.0696061815	0.0465340689	0.2406790607	0.0758767427	-0.0783272495	-0.006143508232725	-0.0130905109932512	3.774269340555985e-05	0.0001713614780644	-0.0379087717824688	4.318670680450443e-05	0.0014370749780553	1.865091644618229e-09	0.0335559673952019	-0.0012470578915966	0.0011260029478278	1.5551533849933696e-06	-0.0002449702154976	0.000224039381735	5.019364456824584e-08	6.001040648094059e-08	0.0001410516413702	-0.0001489326493835	2.2180934052388545e-08	1.989556553322752e-08	-0.0004219823719302	-0.0004880503645626	2.3819315834974487e-07	1.7806912221983768e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.1238552064235	-2.26488896730325	1610675.359854015	5.129722034211982	1686.9420558885597	-11.799536167889984	2845773.4999255203	139.2290537773438	1252.455498358544	-0.4384365649932533	1568644.7753685487	0.1922266215230832	1383.8788355878476	1302.772435772864	0.990111	21.63195	0.1121209918051215	0.0542452665467884	0.0292199503	0.0237268084	-1.16079e-05	-0.061782038	0.0835692678	0.0284370426	0.0053180192	-0.1484596247	0.0055336714	0.0738364433	0.0131894997	-0.017727299	0.0468450747	-0.1914229168	0.0608418867	0.0148416966	-0.0720533532	-0.0070072093	0.1296106629	-0.0406523926	0.0116846338	0.0474152346	-0.1977231219	-0.0917378214	-0.1214021457	0.0639627944	-0.0405252095	0.0633947467	0.1673298954	0.1205125614	-0.0018647563	-0.0041309243	-0.1137983562	-0.0155898715	0.0228425286	-0.0050936186	0.0944120051	0.0417123008	-0.0751399698	-0.0092360923	-0.0060522643	0.0287743848	-0.0536425516	-0.0081399737	-0.0080598315	-0.0704763683	-0.0825130647	0.0417816295	0.0030467661	0.1814474033	-0.0043172745	-0.0422056199	0.0707183389	0.0054479828	-0.1250632469	0.0230484787	-0.081472816	0.0931894357	0.1341005052	-0.1038724781	0.0022570312	0.0708988393	-0.0878535601	-0.0012732525280085	0.0048702557047164	1.6211720000800365e-06	2.3719390629323604e-05	-0.0741607442964635	-0.0362519725139946	0.0054998159946054	0.0013142055111554	0.0600355860204544	0.0264796186252525	0.0036042715888193	0.0007011702025388	0.0001860015242965	0.0004309717397941	1.8573664050115348e-07	3.459656704062148e-08	0.0001939984832677	5.294684189749999e-05	2.80336806691886e-09	3.7635411510168084e-08	-1.551805439864406e-05	0.0004064643175315	1.6521324142639357e-07	2.408100123192762e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270.2657292126248	1.1418740062013055	1613575.0228120815	1.3038762460382196	1687.911443425321	0.96938753676136	2849045.040846151	0.9397121964282572	1254.1146167511636	1.6591183926195754	1572803.471948918	2.752673840728564	1381.8780060295803	1311.9273585711107	1.165545	25.464849	0.0934972380202381	0.0532508101140167	0.0306157064	0.0629858995	-0.0534103213	-0.0201312371	-0.040182106	0.0644368355	-0.0732160657	0.0675418046	-0.1606083218	0.0258074438	-0.0529049052	-0.035598463	-0.0596978048	-0.0161552683	0.091531359	-0.1119297957	0.0312939933	-0.037452299	0.0547715195	-0.0678075283	-0.1676224419	0.0433580622	0.1466099778	0.0077037022	-0.0027552951	0.0292924336	0.0286779206	-0.0340114654	-0.0454559187	-0.0899550206	-0.1084535771	0.0073422078	-0.0259498126	-0.1004194524	0.0199072593	-0.1306558824	-0.1028756109	0.0471715637	-0.0674118619	-0.0114426832	-0.0495356336	0.0008702399	-0.0050979143	-0.0569853329	0.0709830016	-0.065782982	-0.0364509354	0.0247491845	0.1069014696	0.0665044537	0.1864041746	0.0871507582	-0.0179625545	0.0514622656	0.0316897936	-0.1542618802	0.053312402	-0.0124915839	0.0292629927	0.0228525706	-0.0055137194	0.0658240966	-0.096900045	-0.0010912603725614	0.0001819921554471	1.1908492007228457e-06	3.3121144644281426e-08	-0.0379749510982634	0.0361857931982	0.0014420969109154	0.0013094116293829	0.0240782173272222	-0.0359573686932322	0.0005797605496569	0.001292932363341	0.0003280011216231	0.0001419995973266	2.0163885640916553e-08	1.0758473578601165e-07	0.0004659989306377	0.00027200044737	7.398424336948013e-08	2.1715500335547998e-07	-6.0764196280699366e-06	9.441634770574123e-06	8.914446714091428e-11	3.692287549639359e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270.648961614971	0.3832324023462661	1614548.7836532043	0.1468670742080904	1700.5567227067618	12.645279281440708	2891893.1671431623	159.90308810563363	1249.8995600274268	-4.21505672373678	1562248.910156755	17.766703184318633	1381.0271978047367	1335.896594920399	1.052331	22.991331	0.0613384272934611	0.0406504822915733	0.0411016792	0.0807831987	0.1925957767	-0.0784023931	0.0228564088	-0.0414993041	0.0672786687	0.0980943438	0.0309849211	0.0752916031	-0.0347991444	0.0045134357	0.1656689268	0.1216533632	-0.0131415722	-0.0674575387	0.0583730773	0.0916011639	0.0233480083	-0.0850548819	0.0314338667	0.0224644294	0.0737207616	0.1701891996	-0.1071178748	0.051647773	0.0053082895	-0.0457550104	0.0166962905	-0.0098890051	0.1660573132	0.0273538013	-0.0323523179	-0.094546135	0.0493534276	0.0680767798	-0.0924447928	0.0459013831	-0.0826659758	-0.0077278235	-0.0277207883	0.0146736773	-0.0542053093	-0.0342325829	0.0915368419	-0.0599471428	-0.0290149475	0.0273748069	0.0736317082	0.1058171952	-0.053206394	0.1591800682	-0.0951537707	0.0285234055	-0.0413332626	-0.1142343737	-0.014772028	0.106621264	0.1084508059	0.0527489347	0.0533013792	0.0606594461	-0.1054172954	0.0007679404652378	0.0018592008377992	5.897325581496488e-07	3.456627755273248e-06	-0.0379551534342113	1.9797664052099984e-05	0.0014405936722145	3.9194750191981186e-10	0.0351448788340036	0.0110666615067814	0.0012351625082567	0.0001224709969056	-0.0004059942590432	-0.0007339953806663	5.387492188394667e-07	1.64831338376037e-07	0.000267008315451	-0.0001989906151867	3.959726493238132e-08	7.129344051998075e-08	-4.0945769471639314e-05	-3.486934984356938e-05	1.2158715585132318e-09	1.67655603762463e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.0871452865135	-1.561816328457553	1610582.1823314724	2.4392702438366314	1683.882471895766	-16.674250810995773	2835460.1791577954	278.0306401079932	1250.8919044007646	0.9923443733378008	1564730.5564953715	0.9847473552951924	1381.5499005723827	1313.8167829382396	1.039043	22.701033	0.0982937796083452	0.0498308208232892	0.037947557	0.022525561	0.0497162953	-0.0424266943	0.0428088366	0.11737756	-0.0202371651	-0.0384419396	0.0227064102	0.0667599101	-0.0022287305	-0.0049251227	0.0995688936	-0.1088695786	-0.0137118505	-0.1061459675	-0.0025124533	0.0532002097	0.0485112926	0.0488201994	-0.0916764644	0.1538924638	0.0718331529	0.1246001123	-0.0125879357	0.0509699065	-0.0457166813	-0.0239044706	0.1399993645	0.0931039857	0.0586886143	0.0830100336	-0.0254724236	-0.0526201983	0.0341726972	0.1244996394	-0.1084037511	0.0478203989	-0.0885985145	-0.0043119045	-0.0247034441	-0.0011708504	-0.0131092936	-0.0742509018	0.0596921044	-0.116338584	-0.0856008515	0.0463845584	-0.0288864629	0.0882290772	-0.0365322795	-0.0843111412	-0.0212242061	0.0502268	-0.023512403	0.0059180689	-0.0695316038	0.1127355599	0.0130741862	-0.017064645	0.0182466102	0.0554119421	-0.1133587932	0.0072600199979433	0.0064920795327055	5.270789037053664e-05	4.214709665897367e-05	-0.0505378813472958	-0.0125827279130845	0.0025540774510733	0.0001583250417347	0.0675564084249558	0.0324115295909522	0.0045638683192794	0.0010505072504251	0.0002980253736465	0.0007040196326897	4.956436432125402e-07	8.881912333713595e-08	0.0002219663276088	-4.5041987842200026e-05	2.0287806687768947e-09	4.926905059213712e-08	-0.0002280330003718	-0.0001870872309001	3.500163196589004e-08	5.1999049258565344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268.803492218073	-0.2836530684405716	1609862.3018647777	0.0804590632357515	1679.9162513469828	-3.966220548783213	2822118.611539699	15.730905441590208	1251.3716376122009	0.4797332114362689	1565930.9754202412	0.2301439541549559	1379.5623343193945	1281.435929396766	0.9157900000000002	20.008202	0.0544402156116008	0.02640077539407	0.0381994791	-0.0195858093	-0.1141029539	-0.0383286382	-0.0858607354	0.0796724651	-0.0764653475	-0.1505129558	0.0441507385	0.0908929566	-0.0391736437	0.0470509895	0.0366969848	-0.0712132106	0.0872768927	-0.1206016962	0.1377513692	-0.1152663683	-0.001158514	-0.0531903724	-0.0900138753	0.1788369012	-0.0890873154	0.0227923284	-0.0976670544	0.0686129913	0.0176640115	-0.0320847931	0.1484114146	0.0604547296	-0.1121090276	0.0902409884	-0.0351786152	0.0324428135	0.019051442	-0.0408978301	0.0172431968	0.0487954812	-0.0934537802	-0.0138090602	-0.0250993891	0.0127799416	-0.0404547132	-0.0540502332	0.0585977149	-0.0595190691	-0.0881557045	0.0400321253	-0.0511913501	0.062576539	0.02130121	-0.0888622127	0.115632921	-0.0131662148	-0.0744630722	0.0447102605	-0.1448596031	0.1218581457	0.1524066568	-0.0465922077	-0.0448659446	0.0500887521	-0.1206811645	-0.0005376499720171	-0.0077976699699604	2.8906749240998845e-07	6.080365696042223e-05	-0.0429055379726293	0.0076323433746665	0.0018408851887207	5.8252665388815705e-05	0.0894685493524392	0.0219121409274833	0.0080046213232298	0.0004801419200258	0.0003580028113843	5.997743773779996e-05	3.5972930375916707e-09	1.2816601295906266e-07	0.0001269928153031	-9.49735123057e-05	9.019968039680948e-09	1.6127175138607273e-08	-4.102272362548908e-05	0.0001870102767463	3.49728436087318e-08	1.6828638536532602e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.4099944080256	2.6065021899526077	1616483.3738806157	6.793853666227737	1691.2658656328574	11.349614285874624	2860380.2282548584	128.8137444381293	1253.1203361348903	1.7486985226894376	1570310.5768348204	3.0579465232562213	1380.2460540867755	1290.3274187695067	1.037043	22.657318	0.0531752483276548	0.0310605012636066	0.0494406965	-0.0454145173	-0.1391969171	-0.0216006382	-0.1644786531	0.0167740016	-0.0663113109	0.1277615833	-0.0947310149	0.0862448786	-0.0801579887	0.0107849524	0.0051648438	0.0907569559	0.034766158	-0.152038625	0.0024580481	-0.0953995065	-0.0045241567	-0.0192767112	-0.0180283209	0.0050508113	0.0874812342	0.0765535364	0.108524846	0.0748917575	0.0993317705	-0.0892075439	-0.0762440096	-0.1457905606	-0.0514195857	0.030579166	-0.0358801852	-0.092483938	0.0128527168	-0.0613019429	-0.0699435335	0.0560843016	-0.0988418925	-0.0289821833	-0.0834614684	-0.0164813437	-0.0020810174	-0.0560376564	0.0870808666	-0.0060727311	-0.0320840017	0.0172154754	0.0901426738	0.0090431583	0.1924887854	0.0811528654	0.121346077	0.0553847015	0.0260501876	-0.0458995297	-0.0872722504	0.0316882611	0.1258344017	-0.0088952464	-0.1058639605	0.0446971468	-0.1273444172	-0.0005109143980916	2.673557392550007e-05	2.6103352217730186e-07	7.14790913125879e-10	-0.0505085235396052	-0.0076029855669759	0.0025511109501508	5.78053895316439e-05	0.0717752525403838	-0.0176932968120553	0.0051516868772358	0.0003130527520794	-0.000141996147751	-0.0004999989591353	2.4999895913638345e-07	2.0162905976123825e-08	0.0001840026956585	5.70098803554e-05	3.2501264581370223e-09	3.3856992009594575e-08	-4.098695562222774e-05	3.576800326133742e-08	1.2793500573030445e-15	1.6799305311784663e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.028199537256	2.6182051292303186	1623147.853216142	6.8549980987279495	1696.6417660768004	5.37590044394301	2878593.2823962043	28.90030558318665	1255.009108263381	1.8887721284907	1575047.8618240468	3.56746015336329	1380.3771400812673	1325.8922981363382	1.09161	23.849514	0.1264158668445296	0.0747177371181651	0.0854386468	-0.0325475644	0.13362047	-0.0554586681	-0.1225272351	-0.0116933236	0.0577299978	0.1638257166	-0.0273655381	0.0946241235	-0.1039034687	-0.0447512028	0.0407635945	0.1186018657	0.2044474951	-0.0409815883	0.0645929089	0.0531446908	0.0241393361	-0.1247240552	0.0594215663	-0.0242129525	-0.067923984	-0.0825595724	0.0116337379	0.1006194583	0.1075645096	-0.0935151317	0.0153955817	0.0240316789	0.1490394285	0.0225158421	0.0301812691	-0.0584989346	0.0207771295	-0.0593873821	0.002937153	0.067853663	-0.0868006276	-0.0167289145	-0.1154590731	0.0003765068	0.0070063911	-0.0737582348	0.1312766807	0.0094845735	0.0229727887	0.006956422	0.0692293233	0.0562721265	-0.1316571802	0.0813565101	-0.0244134684	0.0166936672	-0.0123198007	0.0884177861	0.0187112073	0.0786559368	0.0965660178	-0.068841568	0.0180227471	0.0392444906	-0.1333121588	-0.0004274810615214	8.343333657019993e-05	1.82740057959463e-07	6.961121651236261e-09	-0.0413935459511805	0.0091149775884247	0.0017134256464124	8.308281643748458e-05	0.0215460494896788	-0.050229203050705	0.0004642322486116	0.0025229728391089	-0.001252993518795	-0.001110997371044	1.2343151584666797e-06	1.569992758142276e-06	0.0004120254153303	0.0002280227196718	5.199436068652429e-08	1.697649428781062e-07	-4.024198896143238e-05	7.4496666079536e-07	5.549753256965889e-13	1.6194176755720455e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.7637627230697	0.7355631858138167	1625022.6507518787	0.5410532003245715	1687.7165348447602	-8.925231232040232	2848387.1019884045	79.65975254538641	1252.0835121966422	-2.9255960667387626	1567713.1215146792	8.559112345717319	1379.436273424407	1309.7934107152794	1.058394	23.123798	0.1023857102324042	0.0558248083874288	0.0892306927	-0.0922325301	-0.0408793606	-0.0766100717	-0.1195777544	0.0509135372	0.0184922547	-0.1958555325	0.0689567711	0.0608983578	-0.0346759492	-0.023529181	0.0264591419	0.1231343492	0.216471753	-0.0851032553	-0.0363823462	-0.0857167295	0.0066950887	-0.0700614485	-0.1774540293	0.0355775035	0.0459280904	-0.030010893	0.0342493542	0.0907549699	0.0698700981	-0.0815487099	0.0692459912	0.1891142055	-0.0743910769	-0.0054547088	0.0274819019	0.0175674586	0.0879880628	0.0403716156	0.0573500426	0.0688966223	-0.0744349553	-0.0030805103	-0.1116726798	-0.006910907	0.0311521971	-0.0969087653	0.1588872039	-0.0559130291	-0.0004673701	0.0294300554	-0.0603351272	0.008374568	-0.0873430701	-0.1343198937	0.0677849754	-0.0327163546	0.0043712839	0.0877719197	0.1141399694	0.0071698477	-0.0231295898	-0.169269918	-0.0527825782	0.0337382312	-0.1385517956	-0.0004359995531899	-8.51849166849997e-06	1.9009561038179242e-07	7.25647003063034e-11	-0.027352704944576	0.0140408410066045	0.000748170467785	0.0001971452161727	0.0346207733700367	0.0130747238803579	0.0011985979487394	0.0001709484045476	-0.000286952684382	0.000966040834413	9.332348937533653e-07	8.23418430740357e-08	0.0002365577169929	-0.0001754676983373	3.07889131598248e-08	5.5959553468892974e-08	-0.0004039659932865	-0.000363724004325	1.3229515132226178e-07	1.6318852373194858e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275.41168500007	0.6479222770003616	1626674.966234718	0.4198032770333333	1692.717650314857	5.00111547009692	2865293.0436874507	25.011155945242734	1253.6308050926696	1.5472928960273291	1571590.195477295	2.39411530609664	1378.0879069908935	1304.63002065919	1.059225	23.141962	0.0974640600401365	0.048989366472261	0.089883223	-0.1396732269	-0.1624836686	-0.0542778512	-0.1672647144	-0.0179709417	0.0410203771	0.0572398553	-0.072477504	0.1488030187	-0.1012622019	0.0149658315	0.0592464646	0.0804319814	0.185553421	-0.0768299338	0.0568278372	-0.0461848505	-0.061234928	-0.0100423628	-0.0704768222	0.0154826696	0.0506463922	0.1769528296	-0.2762263467	0.111397147	0.1545735077	-0.1494609932	-0.0669073301	-0.0618692534	-0.1143324685	0.016946828	-0.0853678605	-0.0260890176	-0.0683057784	-0.0090746682	-0.0279453272	0.0680201292	-0.0955704799	-0.0174748622	-0.1366333688	-0.0365153592	0.0609349498	-0.104891356	0.1278934068	0.0042261934	0.0355600291	0.0188908544	0.0307810595	-0.0716964903	0.1447467625	0.0005915334	0.0715595313	0.0336160064	0.1482284241	-0.0360391413	0.1285791388	-0.0928678627	-0.0787527039	-0.0496423436	-0.0808207404	0.0281858894	-0.1430347106	-0.0005864420873962	-0.0001504425342063	3.439143218696123e-07	2.263295609841376e-08	-0.0465136554655032	-0.0191609505209272	0.0021635201447635	0.0003671420248654	0.0635901884815197	0.028969415111483	0.0040437120711152	0.0008392270119014	-0.0005370106062207	-0.0002500579218387	6.252896427428943e-08	2.8838039119352377e-07	0.0001089457144201	-0.0001276120025728	1.6284823200640314e-08	1.1869168690505986e-08	0.0002020291197724	0.0006059951130588	3.672300770512689e-07	4.0815765236010756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
