global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
906.5298502964864	2.726262029564396	821796.3694785701	7.432504653844577	1342.5826299728883	6.876903656989953	47.29180390752178	1802528.1183049176	875.5136385339451	0.3120019266924601	766524.1312589475	0.0973452022598072	987.9277274277816	904.113159850614	1.18756	26.797541	0.079620416987851	0.0390367201121119	0.0274007078	-0.148113137	0.0072783994	0.0485387941	-0.0832119992	-0.0668996255	0.0535060093	0.15201281	0.0398753591	0.0920821535	0.1937398338	-0.0872525074	0.0449735972	0.0799185365	-0.0860107576	0.033216741	-0.1079203267	-0.1984065248	-0.196988781	0.0675787607	-0.0619019642	0.0102243158	0.0682018557	0.0314367528	0.064600533	0.1718246178	-0.0377181173	-0.0620618029	-0.0363283643	-0.0009915895	-0.0230589671	-0.0217810725	-0.084909335	-0.1963174772	0.1351146824	-0.1276394581	0.0157423525	-0.0337673839	-0.0969577966	0.0478782133	-0.1048887535	-0.0252986058	0.1476056048	-0.0597758069	-0.2840107329	0.081701817	-0.0059663798	-0.0856539145	-0.215782712	-0.0656678064	0.0432571511	0.0855770844	-0.0562193353	0.0432281594	0.0170777672	0.1924801336	0.005604053	-0.026677367	0.0577189384	0.0629193532	-0.024072603	0.0158481792	-0.1209331608	0.0073550309	0.1084620723	0.0621761873	-0.0607284831	-0.0910649403	0.2200953546	-0.0798340317	0.0990808418	-0.0253948054	0.0029305204156457	0.0099832348602005	8.587949906516246e-06	9.966497827392447e-05	0.0354761872965809	0.0259120175755213	0.0006714326548341	0.001258559865102	0.0583895979053181	-0.0077912070258889	6.0702906920262016e-05	0.0034093451435447	-0.0005590341098208	-5.410499020470005e-05	2.927349965050688e-09	3.125191359431343e-07	0.0001278488897085	0.000502444149149	2.524501230140626e-07	1.6345338599696197e-08	0.0005400353613115	0.0001621300111711	2.628614052234102e-08	2.916381914668424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.2686177190888	2.7387674226023364	826769.4191687823	7.500846995107845	1340.8232913478728	-1.7593386250155163	3.0952723974714877	1797807.0986209426	877.0927358311931	1.5790972972479267	769291.6672478471	2.493548274175707	988.0351761350406	924.5320626774824	1.207875	27.255949	0.1171846429770257	0.0611622825473728	0.0188182612	-0.1340010199	0.0459867077	0.0455308717	-0.1288865471	0.0212996701	0.019490058	-0.2116880721	-0.0416025898	0.0767477636	0.1705272385	-0.0168573242	0.2067216025	-0.0058804345	-0.1130469595	0.03232267	-0.1322528923	0.051647218	-0.0891433464	0.1099237898	-0.0040228489	-0.0123211659	-0.0238522626	0.0225937991	0.0732272632	-0.0648565192	0.042688885	-0.1492192453	0.0254480511	-0.1730772664	-0.0117628688	-0.0631529871	-0.0551216427	-0.0623419208	0.1841316016	-0.1400116745	-0.0269404241	-0.2283325712	0.0650718925	0.114298223	-0.0743701674	0.1876891074	-0.0258008732	0.052593641	0.1106241673	0.0072650569	-0.0049226282	-0.0776343891	-0.1974912374	-0.0473396527	0.078694608	0.0486948978	-0.045469651	0.0871776179	-0.1073289819	0.0959991489	-0.1454023878	0.0060820645	-0.0675634098	-0.1173761617	-0.0028213275	-0.1215985617	-0.216968167	-0.0670954054	-0.0648815486	-0.0270795836	-0.0773423617	-0.0404756704	-0.04506254	0.0980914083	0.0946861568	-0.0364975928	0.0014491946743788	-0.0014813257412669	2.100165204247876e-06	2.194325951739931e-06	0.017257342704795	-0.0182188445917859	0.0003319262982596	0.0002978158772307	0.0105665111062052	-0.0478230867991129	0.0022870476309954	0.0001116511569575	-0.0010493979621019	-0.000490363852281	2.404567076239604e-07	1.1012360828636208e-06	-0.0003747829471674	-0.0005026318368759	2.526387634412413e-07	1.4046225748748216e-07	0.0005398033335713	-2.3202774020007757e-07	5.3836872222354686e-14	2.913876389346881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.7247988493056	1.4561811302168053	829419.6592391081	2.1204634839994925	1346.1700872605848	5.346795912711968	28.58822653219341	1812173.9038351704	876.0768287238174	-1.0159071073757104	767510.6098267809	1.0320672508164832	988.1164879480344	934.8973176052024	1.124269	25.369366	0.0568495485106081	0.0307190801759888	0.0201446105	0.1043659177	0.0593909565	-0.0263930933	-0.1133761213	0.0168949449	-0.0219317227	-0.0600806716	-0.0654052375	0.0866146647	0.0932608014	-0.0809579444	0.1351230943	-0.0135234569	-0.150743177	-0.1136538974	-0.0478094284	0.1394761635	-0.0703943849	0.0338163465	-0.0752320731	0.0541338209	-0.1303610376	-0.0007110165	0.1105571609	-0.0956997968	0.100287637	0.1034658039	0.0677353972	-0.1413632676	-0.0213652923	0.0307599971	-0.0827084617	-0.0357381558	0.1570621251	-0.2008036729	-0.0468428504	-0.0602891664	0.0989324772	0.0031899186	-0.1063365689	0.0104481135	-0.1628743713	-0.0542102122	0.0183133516	-0.0937133828	-0.0083575984	-0.0692171242	-0.1897573371	-0.0640149806	0.0320471963	0.0978370616	-0.0518716647	0.0150664762	0.0305272448	0.049069925	-0.0121056477	0.015392467	0.148233286	0.0172166438	-0.1267632884	-0.2095384584	-0.0537595922	-0.007385613	0.071790293	0.0599260965	-0.0835635044	-0.1395925556	-0.151226296	0.2127652954	0.0901621419	-0.0474010431	-0.0001369454959814	-0.0015861401703602	1.875406886959164e-08	2.515840640030284e-06	0.0099877548759508	-0.0072695878288441	5.284690720127972e-05	9.975524746207895e-05	-0.0043075477367935	-0.0148740588429987	0.0002212376264649	1.85549675047548e-05	-0.0015829353507356	-0.0005335373886337	2.8466214507006784e-07	2.505684324608437e-06	-0.0002459274409856	0.0001288555061818	1.6603741473367904e-08	6.048030622972576e-08	0.0005398056721239	2.338552600048352e-09	5.468828263192908e-18	2.9139016365713544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.7254350190912	1.0006361697855937	831243.268860751	1.0012727442831837	1357.8974598300072	11.727372569422414	137.53126738204128	1843885.5114127856	876.6700865978331	0.5932578740157624	768550.4407354522	0.3519549050817022	990.0189992937989	934.6559803194336	0.989238	22.322361	0.1260205313844526	0.0797428296121083	0.0326334672	-0.0128065428	0.0020534328	-0.0692036981	0.0869918106	-0.0491320552	-0.0504972002	0.1157358377	0.0289166176	0.0881786578	0.1098739831	-0.0663476175	0.1441169488	0.0032814556	-0.0800065599	-0.0532028494	-0.0561464488	-0.0186564253	-0.15059768	-0.0136315393	0.0142501102	-0.0396634198	-0.0205526018	0.0222883511	-0.0030107859	0.1094730163	0.0463953692	-0.0238207116	0.2972090579	0.1394490109	-0.0282571522	0.0374661906	0.0010423954	-0.1279846574	0.1609445966	-0.0898292091	-0.0329734287	0.0489296754	-0.0120516691	-0.0786290189	-0.1141851381	-0.0555159969	0.0194199695	-0.0499277763	-0.1448572623	-0.020291979	0.0008205236	-0.0724258196	-0.2149888062	-0.0413346899	0.048083788	0.0579024776	-0.0141137579	0.0262391433	-0.0029009244	0.0641685745	0.035853344	0.0015904484	0.0805499698	0.0843951003	0.0371638201	-0.0555505614	-0.0921223454	-0.0349552787	-0.0208364871	0.1016903631	-0.1673614428	-0.0621336799	0.1475431344	0.0406357186	0.0855149763	-0.0580456054	-0.0044984921547523	-0.0043615466587709	2.0236431666367992e-05	1.90230892566356e-05	0.0162932447070858	0.006305489831135	3.975920201054692e-05	0.0002654698230849	0.0300804581948881	0.0343880059316816	0.0011825349519573	0.0009048339652144	-9.189898842349815e-05	0.0014910363623121	2.2231894337369054e-06	8.445424073262247e-09	-0.00037402420481	-0.0001280967638244	1.6408780902284117e-08	1.3989410578375284e-07	0.0005399823252447	1.766531208000164e-07	3.1206325088385187e-14	2.91580911576673e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5490540473312	0.8236190282400457	832745.776042679	0.6783483036790773	1355.313611984253	-2.583847845754235	6.676269690008802	1836874.9868298024	877.341587997797	0.6715013999638586	769728.2620304961	0.450914130153422	989.9079803749077	938.6927439084204	0.878063	19.813667	0.0777864722703242	0.041173243747593	0.0379815111	-0.0359177161	-0.0042631269	-0.0212888423	0.0637387496	-0.002608756	-0.0299421972	-0.1428570259	0.0180936512	0.0762674752	0.1894238556	-0.0768034176	0.0664691684	0.0024468523	-0.1776146082	-0.137964037	0.0119187354	-0.107477168	-0.0244491015	-0.104677038	-0.0038016555	0.0380318887	-0.0399845323	-0.0434920117	-0.0648385744	-0.1564740047	-0.0376454305	0.010840322	0.0812743089	-0.0815094119	-0.0149005292	0.0060097123	0.0123400758	-0.1982711454	0.1301096293	-0.0985743061	-0.0131631269	0.0501605544	-0.0675830658	-0.0667823461	-0.132652446	0.064823135	-0.019867891	0.0245761224	-0.0065423539	-0.1161224543	-0.0026139227	-0.0686133241	-0.2174666373	-0.091357778	0.0018997883	-0.0170649868	0.0263091628	0.0297126425	-0.1079009136	-0.0433842548	0.0476853554	0.0140235004	0.0076803401	0.1275468945	0.040064787	-0.0547820579	-0.0653912274	0.0229108108	0.0987759687	0.0219326135	-0.1209881045	-0.0359425678	0.081580433	0.0979247331	0.0807510076	-0.0683731426	-0.0006410168086574	0.0038574753460949	4.109025489813178e-07	1.488011604572997e-05	0.0085296273421704	-0.0077636173649154	6.027375458881597e-05	7.275454259630087e-05	-0.0052020337535907	-0.0352824919484788	0.0012448542380944	2.706115517349695e-05	-0.0004588315363071	-0.0003669325478836	1.3463949469635178e-07	2.1052637870993366e-07	-0.0006246239314122	-0.0002505997266022	6.28002229730974e-08	3.901550556928327e-07	0.0005398568475138	-1.2547773089999477e-07	1.5744660951811496e-14	2.914454158075384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9918273715816	1.4427733242504246	835381.0605020431	2.0815948651686207	1356.1642352688698	0.8506232846168587	0.7235599723323733	1839181.4330223985	877.1097460168553	-0.2318419809416809	769321.5065577524	0.0537507041269627	991.0162836214008	947.3421108431152	0.777981	17.555309	0.1152165180244567	0.0666124351300911	0.0326662307	-0.0192185106	0.0026872952	-0.0174107239	0.1007410143	0.0123654879	-0.0091445041	-0.153635258	0.0613537488	0.0610268556	0.1540629362	-0.0098492344	0.1241368642	-0.0710911814	-0.1105291771	-0.1288238978	-0.0112178447	-0.05069633	0.0176361513	-0.0167058458	0.0568265057	0.0747150321	-0.1567465068	0.0247494589	-0.0675475661	-0.2316456218	0.0678409153	0.0852685506	-0.1241391913	-0.1023101735	-0.0123812242	-0.009125007	0.0531026321	-0.1699273562	0.1254077339	-0.068864219	-0.0051694322	0.0013458931	-0.0409375642	-0.0606343985	-0.1146855413	0.1093563729	-0.0866508757	-0.0194813418	0.1020926884	-0.0738770304	-0.0056816347	-0.0778794479	-0.2011695346	-0.0881308275	-0.0382780479	-0.0894060085	0.0595589475	0.0276506023	-0.0912374182	-0.1062441521	0.0771054672	0.021788154	-0.007721201	0.1311688146	-0.016117562	-0.0466717831	-0.0420330847	-0.0095591586	0.0896853574	-0.0590837023	-0.0454713748	-0.0797040958	0.1183213172	0.039482351	0.0758767427	-0.0783272495	0.0125696988964278	0.0132107157050852	0.0001579973303468	0.0001745230094405	-0.0176035276067096	-0.02613315494888	0.0006829417875821	0.0003098841842001	-0.0641179562517422	-0.0589159224981515	0.0034710859238081	0.0041111123139003	-0.0004959126312339	-3.708109492680004e-05	1.3750076009703561e-09	2.4592933781733016e-07	-0.0003226337785782	0.000301990152834	9.119805240870269e-08	1.04092555079647e-07	0.0005399200971998	6.324968599997345e-08	4.000522779095236e-15	2.915137113602415e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9009055780398	-0.0909217935418382	835214.8652163612	0.0082667725408646	1358.1890293244392	2.024794055569373	4.09979096746907	1844677.4393772625	879.5805742158665	2.47082819901118	773661.9865379134	6.104991989028831	993.0497767731686	981.0359423204484	1.641348	37.037361	0.5070551391230944	0.3344994875250549	0.0132719649	0.0425309139	0.0288988024	-0.0409175138	0.2845021228	-0.2686469043	-0.0457767519	-0.2240321709	0.1679968842	-0.159911026	0.2277119732	0.1703578914	-0.007407053	0.0067310361	-0.1343680303	-0.0562912796	-0.0417061711	-0.0086065234	0.2497894289	-0.4855637306	-0.2077870813	-0.1904661854	0.1535649156	0.0555299543	-0.0123057448	0.1288221557	-0.2931555766	0.0116324503	0.008582596	-0.1065357203	0.0748575118	-0.08361674	0.1998217825	-0.3479385363	-0.2249051388	0.0462022919	0.002825558	-0.0841452684	0.1386962543	-0.2608881634	0.0521019453	0.0743937734	-0.1748193634	0.3720025846	-0.1625090106	-0.2082240488	0.0269576648	-0.2056625034	-0.0180287709	0.2134545705	-0.3183954221	-0.1269468431	-0.0286180904	0.1693089546	-0.3284975556	0.0512055556	0.3095927251	-0.0275492217	-0.1266526484	-0.2162915517	0.056908651	-0.3207332338	0.3479771565	-0.0725232424	0.0973735935	0.2416356214	-0.0264681804	0.1866953013	-0.0337427554	-0.1644548639	0.0708988393	-0.0878535601	0.014721531489485	0.0021518325930572	0.0002167234893958	4.630383508543273e-06	-0.1404747183072885	-0.1228711907005788	0.015097329504178	0.019733146483512	-0.3446333026653505	-0.2805153464136083	0.0786888595735466	0.1187721133060271	0.0014826008143288	0.0019785134455627	3.914515454272387e-06	2.198105174648421e-06	-0.0003735990172246	-5.096523864639999e-05	2.597455550284503e-09	1.39576225671187e-07	0.0005407768013077	8.567041078999483e-07	7.339419284926463e-13	2.924395488325876e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.7174026121052	-1.183502965934622	833053.0570309877	1.400679270376047	1358.78482714007	0.5957978156309309	0.3549750371105887	1846296.20646607	878.7378368227501	-0.8427373931164084	772180.1858639261	0.7102063137566399	994.5448657013284	945.055094477719	1.81501	40.956066	0.2770215600424944	0.144819513400312	0.0437681082	0.0649350722	0.0252807107	-0.1208379051	0.1018652275	0.2090700414	-0.1865774345	0.0306059579	-0.1877700834	-0.0524181992	0.07689917	0.2748778519	0.0090266752	-0.0957779421	0.0351251171	-0.1587740527	0.0432749853	0.0865301683	0.0495463544	0.0563752169	0.2196268319	-0.0187823369	-0.0769974758	-0.0669948644	0.0604834448	-0.0001005574	0.1488832054	-0.0941587635	-0.0678076871	0.296860837	0.0039426216	-0.1706599372	0.2205232636	0.1534048646	-0.0355821309	-0.1126046963	-0.1061145097	0.0362912504	0.0993175485	-0.0067904898	-0.0925253901	0.0063721449	0.0432631266	-0.175708372	0.0318011647	-0.1525602265	0.0140514318	-0.1131330099	0.0001140477	0.2041850312	-0.0975268708	-0.0793695952	0.2194111379	0.0121261448	0.1510122592	-0.1551324929	-0.0637352829	-0.0405229953	0.1386077523	0.0503363122	0.1184249975	0.0480414936	-0.0112417192	-0.0205961291	0.0781099555	-0.0776438199	0.2406377256	0.0472221802	0.0881058887	0.1138728516	0.0658240966	-0.096900045	-0.006762918427043	-0.021484449916528	4.573706565083776e-05	0.0004615815882158	-0.1062175675045153	0.0342571508027731	0.0011735523811239	0.0112821716465762	-0.2156839275324173	0.1289493751329332	0.0166279413471739	0.046519556595809	0.0025499481088683	0.0010673472945395	1.13923024716079e-06	6.50223535792102e-06	0.0002810306080369	0.0006546296252615	4.2853994627001204e-07	7.897820265358973e-08	0.0004161420373035	-0.0001246347640041	1.5533824398382616e-08	1.731741952111076e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5521979485978	-0.1652046635073247	832751.5139808169	0.0272925808445684	1354.8817457998953	-3.903081340174822	15.234043948020885	1835704.545101772	876.0039808618741	-2.733855960875985	767382.9744858507	7.473968414817156	989.849549421916	949.0074205382584	1.146617	25.873652	0.2790178895686374	0.148367358009143	0.0372860496	0.0402415534	0.0244548196	-0.0827831573	0.0773017389	0.0249291627	-0.1189497963	0.0850606647	-0.0598730002	0.040874287	0.0465900769	0.0348872134	0.1166651159	0.0045351254	-0.0055267918	-0.1091841116	0.1176660727	0.0153709929	0.1366094728	-0.0002596817	0.0469815579	-0.0250490096	0.135652487	-0.1369836967	0.1660493583	-0.0223554029	0.025789632	0.021142443	-0.0024417007	-0.0531212067	-0.0108436012	0.0447010819	0.0514668094	-0.0236739575	0.104514782	-0.0873517302	-0.0800564359	0.06912114	0.1524332565	-0.0773999185	-0.105769113	-0.1154271962	-0.0685816952	-0.0677127079	0.0666544456	0.0733695027	-0.001772389	-0.0909795242	-0.1264052594	0.0396075807	-0.0461081843	-0.0641537115	0.1352483951	0.0142886947	0.0632229491	-0.2244769132	-0.0247909693	0.0525269339	0.1243789792	0.0477381854	0.1771009649	0.0612670014	0.0732463564	-0.0682743091	-0.1179116915	-0.0236576485	0.1174702442	-0.0328391258	-0.0668057106	0.0293777095	0.0606594461	-0.1054172954	-0.0080792623609795	-0.0013163439339365	6.527448029754005e-05	1.7327613524114216e-06	-0.0499334176111574	0.0562841498933579	0.0031679055292179	0.0024933461943302	-0.1229607617110914	0.0927231658213259	0.0085975854799291	0.0151193489205718	0.0008820110674181	-0.0016679370414502	2.782013974241646e-06	7.779435230480162e-07	-2.105038410094017e-05	-0.0003020809921378	9.125292581098187e-08	4.4311867079711475e-10	0.0010200086021158	0.0006038665648122	3.646548280982076e-07	1.0404175483902282e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.3052982844084	-2.2468996641894137	828655.7360846658	5.0485581009345	1357.036562888853	2.1548170889577705	4.64323668686444	1841548.233017192	877.3605198897715	1.3565390278973837	769761.4818612501	1.8401981342087788	991.214051751414	945.5133296257288	0.952288	21.488581	0.0790966865520976	0.0475089979640344	0.039352081	-0.0545601382	-0.0041238582	0.0120866746	0.1972124575	0.078741282	0.0233653522	-0.0577155066	0.0257014446	0.0486180279	0.0151960896	0.0376907953	0.1838618375	-0.1071942434	-0.0801164943	-0.0422878725	0.0897987487	-0.0068735308	0.0670078571	-0.0482648165	-0.0318833915	-0.0605064391	0.1852191673	-0.06388724	0.0722781094	0.0921417794	0.0697415623	0.1515602718	-0.0889760672	0.1680806354	-0.0228178944	-0.0355712927	0.0880591744	-0.0785177597	0.1463517396	0.0312258558	0.0298341213	0.0276234554	0.0032458651	-0.147719821	-0.1031424229	0.0731352248	-0.0288031569	-0.0122224546	0.0681754098	-0.0286016524	-0.0022193094	-0.0916470571	-0.1665185238	0.0085917992	-0.0026036856	-0.0589132418	0.1195602056	0.0344382832	-0.0462175814	-0.1870663676	0.0208168698	0.0292355062	-0.0159193651	0.0384781405	0.0710951163	0.0882501775	0.0909813819	0.0143508723	0.1076682585	-0.1121133778	0.1102666831	-0.040460132	-0.0577461048	-0.0248808849	0.0554119421	-0.1133587932	-0.0033883141664006	0.0046909481945789	1.148067289023099e-05	2.2004994964223043e-05	-0.0358905720186299	0.0140428455925275	0.0001972015123355	0.0012881331598244	-0.103491149197346	0.0194696125137453	0.0003790658114353	0.0107104179621873	0.0001310177134505	-0.0007509933539676	5.639910177035048e-07	1.7165641237797328e-08	-3.292946219035642e-05	-1.1879078089416246e-05	1.4111249625444914e-10	1.0843494801461126e-09	0.0010750017750837	5.499317296790013e-05	3.024249073077381e-09	1.155628816433106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.190894984588	-3.114403299820424	822995.3199429378	9.699507913932344	1347.0197462881763	-10.016816600676748	100.33661481159328	1814462.196890263	876.354566919522	-1.0059529702494956	767997.3269607029	1.0119413783537825	991.696261257944	945.5799863102848	1.113697	25.130793	0.0981421378514445	0.0560407519333008	0.0338746129	-0.0358449395	0.0312505407	0.0343495708	0.0679015313	0.0384235938	0.0022344282	0.1145810025	-0.0803747874	0.0540900953	0.0120870892	0.0242672228	0.1401428113	0.0688837365	-0.1079560788	-0.0973964741	0.0752462119	-0.0172387452	0.0697374758	0.0350404072	-0.0758284431	-0.0753544673	-0.0091677888	-0.1099429835	0.1107152455	0.1562668835	-0.0371702305	0.0325370151	0.2234142864	0.0943164537	-0.0198475864	-0.1008377951	0.0513917563	-0.0237387453	0.1500421153	0.0032665367	0.0345443981	0.0388622282	0.0767465339	-0.0520126231	-0.1267641421	-0.0889883053	-0.1453373582	-0.0724209851	-0.0272721701	-0.0233042553	0.0036060989	-0.082930883	-0.1684213156	-0.0256037363	0.0022525361	0.005200374	0.1301910282	0.0178329943	0.0341085448	-0.164685446	-0.0044990927	0.0580535012	0.0419673646	0.0437189844	0.2009347231	0.0476777637	0.1268511043	-0.0945957904	-0.0480030449	0.0090639498	0.060518986	-0.0586283393	-0.0852558136	-0.0180680512	0.0500887521	-0.1206811645	-0.0054234283278304	-0.0020351141614298	2.941357482711325e-05	4.141689650052119e-06	-0.0107283443282284	0.0251622276904015	0.0006331377023436	0.000115097372025	-0.0551470415958164	0.0483441076015296	0.0023371527397882	0.0030411961967707	0.0002789670179231	0.0001479493044726	2.1888996693926098e-08	7.78225970889072e-08	7.512259499331542e-05	0.0001080520571836	1.1675247061623488e-08	5.6434042785296995e-09	0.0008789893687783	-0.0001960124063054	3.842086342563321e-08	7.726223104252743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.3982570684916	-0.7926379160963961	821557.8004167994	0.6282748660336375	1338.843363608083	-8.176382680093184	66.85323373132779	1792501.5522774055	875.1604990320882	-1.194067887433789	765905.8990660936	1.425798119800592	988.093520208596	924.976055451973	1.184467	26.727741	0.062560865840329	0.0353036224852953	0.0452861306	-0.1797217338	0.0207548956	0.1016963854	-0.0301284436	0.0260835643	0.1724533508	-0.0848969194	-0.0933754744	0.0293422175	-0.0051820276	-0.0505867855	0.1371259604	0.0156158777	-0.0192095776	0.1343610102	-0.1141353289	-0.1180507071	0.1927309335	-0.1106296937	0.0398453333	0.1049549189	-0.0004687257	-0.0239635401	0.2792908425	0.0500750889	0.2213696869	-0.3498773081	-0.097007697	0.0958122829	0.0108929981	-0.0473207637	-0.0152514335	-0.0142719813	0.1655676784	0.0261426844	0.0647243383	-0.146124986	0.0851983947	0.1236187265	0.0111927861	-0.0030649179	-0.0348872511	0.0832059854	-0.0716345326	-0.1368891797	0.0100422706	-0.0812483321	-0.1769708569	-0.0171579686	0.0262981929	-0.0352164552	0.0794035371	0.0759587084	-0.0487262975	-0.1340778608	-0.1356589149	0.0375268824	-0.0762515403	-0.1363451011	0.1441862682	0.0054374441	0.0347702245	-0.0181078329	-0.0292404171	-0.0752918119	0.002182329	0.0872965141	0.0309160907	-0.0161987478	0.0446971468	-0.1273444172	-0.0062948842735863	-0.0008714559457559	3.962556801784412e-05	7.5943546539331e-07	-0.0127637281818664	-0.002035383853638	4.1427874316502776e-06	0.0001629127571005	-0.0849537872189003	-0.0298067456230839	0.0008884420846392	0.0072171459628341	9.562200545668968e-05	-0.0001833450124664	3.3615393596308154e-08	9.143567927559192e-09	-0.0002524545579056	-0.0003275771528989	1.0730679110135944e-07	6.373330380731195e-08	0.00096501281177	8.602344299169992e-05	7.400032744146246e-09	9.312497268802414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.860445356766	1.462188288274433	824210.5882433855	2.1379945903669166	1342.716002618113	3.872639010029843	14.997332902004924	1802886.2636867643	876.6663934902882	1.5058944582000322	768543.9654752689	2.2677181192375686	988.3861128365024	918.8601883420192	1.887105	42.582924	0.3677984300118648	0.2386158079351706	0.0623051014	0.0786313427	0.0585088824	-0.0600570142	-0.318321759	0.0495152596	-0.0387088925	0.0232945426	-0.0446004685	-0.107060923	0.0489950379	-0.127381662	-0.0660527837	0.0877066866	-0.0184139576	0.1855526268	0.3232869007	-0.022502445	-0.1554725176	-0.0851117031	0.0310748521	-0.0148042005	-0.022220438	0.0738360871	0.283594574	-0.1840893988	0.0364635669	-0.095906331	-0.1806740462	-0.0939920688	0.1047613555	0.0293980626	-0.2042019542	0.0701700138	-0.0786728985	-0.2548165034	0.2885150817	0.1175467556	0.2984723836	0.0433945949	-0.104222316	-0.0201105193	0.2756321495	0.2151004231	0.292676499	-0.1338437493	0.0728888735	0.0236105265	0.0416181692	-0.1294772751	-0.3408081966	0.5049809225	0.0647356167	0.1947905283	0.0250778856	-0.3977103328	-0.0245291301	-0.2298126436	0.010781641	-0.1827832815	-0.3900204646	0.2040362346	-0.0874277127	0.080919364	-0.1039469841	0.1791608313	-0.0264790244	0.0089687584	0.0438065599	-0.047676847	0.0392444906	-0.1333121588	0.0160751998438968	0.0223700841174831	0.0002584120500212	0.0005004206634232	-0.0647914667953983	-0.0520277386135318	0.0027068855852379	0.0041979341694992	-0.1165923959514856	-0.0316386087325853	0.0010010015625336	0.0135937867937079	-0.0001312420965307	-0.0002268641019873	5.146732077054476e-08	1.7224487901773575e-08	-0.0006887646217135	-0.0004363100638079	1.9036647178005378e-07	4.743967041241408e-07	-0.0036070529934	-0.00457206580517	2.0903785726804803e-05	1.30108312971959e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
