global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1325.7808626412036	-2.3509815041920774	1757694.895745654	5.527114033053243	1982.972489412166	-5.410451967853987	29.272990496455083	3932179.8937654826	1273.7483921051023	-0.3736839294435867	1622434.9663903334	0.1396396791243995	1444.3855944836662	1153.3868416275182	1.10292	22.438391	0.0640626036778493	0.0376838208165774	0.2176858007	-0.192667418	0.0938708681	-0.000999405	-0.0960265999	-0.0727397453	0.0645843681	-0.0349515248	0.1675897958	0.0746533441	0.2489349376	0.012723683	0.0851350916	-0.0888609715	0.0700857544	0.1295736043	-0.1286990827	0.1477124488	-0.0240797981	-0.1687080884	0.1415119749	0.0396588397	0.2014731776	-0.0881372603	-0.0902746964	0.1957579524	-0.125128983	-0.054317979	-0.0384597864	-0.1025246703	0.2031632407	0.1064828219	-0.0326180719	0.1449656918	0.0084004246	-0.0814277823	0.1196695381	0.1302201528	0.0860667027	0.1497922089	0.1481459155	-0.1292965928	-0.1368987816	0.0425413589	0.0348147578	-0.0975273823	0.0183139148	-0.0285120102	0.2622835711	-0.021751983	0.023699252	-0.1332125501	0.0295957192	0.0047328201	0.0916847518	0.0449553901	-0.2459334183	-0.0303437996	0.1809028854	-0.0006186141	0.2827630152	0.1035620266	0.1637447861	-0.0117104509	-0.1387833644	-0.0497874544	0.0644477847	-0.1208690508	-0.1473534793	0.0499150654	0.1052730734	0.001971158	0.0246996784	0.0634195016	-0.0498560277	-0.0480168504	0.0799551806	0.0718787998	-0.0451739199	-0.0769771778	0.1220019056	0.0209584043	-0.0690187221	-0.0018382303	0.1033401944	-0.0141533203	-0.0057757832190503	-6.288411886139992e-05	3.3359671793463046e-05	3.9544124049746734e-09	-0.0169501584173019	0.0060810922462053	3.697968290685943e-05	0.0002873078703716	-0.0481324974307781	0.0174567381380229	0.0003047377064195	0.0023167373089238	0.0005799921010943	-0.0005445357614647	2.965191955139408e-07	3.363908373317807e-07	-0.0002570176876586	-1.319599067999911e-07	1.7413417002662332e-14	6.605809176937368e-08	-6.0925437796392106e-05	-0.0002645700621236	6.999731777213432e-08	3.711908970682044e-09	0.0	0.0	0.0
1324.6720724407428	-1.1087902004608168	1754756.0995044524	1.2294157086379385	1973.399997301338	-9.572492110827852	91.63260521186147	3894307.549348921	1272.1844664812088	-1.5639256238935104	1618453.3167560778	2.445863357070706	1442.1982547865002	1149.0584729165348	1.107136	22.524149	0.0902554209059416	0.0589073773657341	0.2142319958	-0.0635288095	-0.2201276371	0.0740721918	0.0654686958	0.142049408	0.1620078709	-0.0917934209	0.1306539402	-0.0255034764	0.2053479631	-0.161545671	0.0163509795	0.0809327337	0.0807299631	0.1565246179	-0.1104369669	0.1752120165	-0.0012720442	0.0538640039	0.026635415	0.1647052725	-0.0715052511	-0.0573098977	-0.0332689567	-0.0161819498	0.0984342256	0.0352405181	-0.1073557973	-0.0598526316	-0.0677293654	0.0367166447	-0.084144254	-0.1124318496	0.1466533078	-0.1133335701	0.1189075736	0.0825034721	0.1315086906	0.0478879278	0.0200947819	-0.2821599286	0.0777607247	0.0338429861	0.0120291258	-0.1009257087	-0.0381949751	0.038701383	0.0271969154	-0.0642447728	0.209759469	-0.0980714133	0.046962712	0.0049025644	0.047381904	0.0051599998	0.0257683183	0.0366687075	-0.0310941589	-0.0481169511	0.2783663074	0.0611924901	0.1281516782	-0.094181143	0.088737458	0.0799311499	0.155997943	0.028487095	-0.0611137659	0.0886421346	0.1652347737	0.0481211746	-0.0427058725	-0.0137041511	0.0450559395	0.0274257997	0.1078170196	0.0438778175	-0.0248556072	-0.0051136899	0.0747481631	-0.0716929053	-0.1539925501	-0.0424403804	0.0990808418	-0.0253948054	-0.0058238555172493	-4.807229819899991e-05	3.391729308579511e-05	2.31094585413357e-09	-0.0516929417182581	-0.0347427833009562	0.0012070609914972	0.0026721602234872	-0.0460113261758863	0.0021211712548918	4.499367492579254e-06	0.0021170421364637	-0.0002229738920382	-0.0008029659931325	6.447543861272619e-07	4.971735653066286e-08	-0.0002570226746734	-4.987014800032427e-09	2.4870316615742468e-17	6.606065529626844e-08	0.0002029714630942	0.0002638969008905	6.9641574299659e-08	4.11974148306002e-08	0.0	0.0	0.0
1324.7973727351643	0.1253002944215495	1755088.078805994	0.015700163782127	1976.898980385016	3.498983083678013	12.242882619864895	3908129.578647317	1272.769322872162	0.5848563909532913	1619941.749244462	0.3420569980389091	1444.0126038530916	1142.2446100085265	1.114582	22.675636	0.0851538810461887	0.0645365446762829	0.2177331941	-0.1983790104	0.0983689572	-0.066108929	-0.0200809395	-0.1025983071	-0.0254498634	-0.0186712899	-0.0180122535	0.081264014	0.1596399782	-0.1056081846	0.142958207	0.062326536	-0.0167865905	0.1819459532	-0.1569389861	0.1827923997	-0.0713755378	-0.1701234084	0.0982833923	-0.0475419768	-0.00458126	-0.1111378184	-0.0187438961	0.0683905749	-0.0198666756	-0.0602724327	0.0076145207	-0.1834359892	-0.0801166426	0.0662547697	-0.1087575611	-0.071530606	-0.0767181788	0.1317061936	-0.1515737879	-0.0775250779	0.0606411442	0.1925321099	0.1764023476	-0.179809517	-0.0848901562	0.0046328778	0.0261049324	-0.1275770254	-0.001556009	-0.1556988671	0.0846630175	0.0503244588	0.083640326	0.0485406723	-0.0375865611	0.0654097794	-0.0516123213	0.0101252099	-0.008907346	0.0016629048	0.0217712112	-0.0638973267	0.2675475394	0.0410520389	0.1639095682	0.0087662945	-0.0657847932	-0.1130011967	0.0307385619	-0.078622218	-0.1529616762	0.0337528236	-0.0241024505	0.003410568	-0.0381859431	0.0603297699	0.1218871743	-0.0494581227	0.086679116	-0.0325298823	0.006642069	-0.0555887046	0.0329001383	0.0624342678	0.0403769185	0.0195782493	0.0946861568	-0.0364975928	-0.005806910576112	1.6944941137299677e-05	3.3720210438961405e-05	2.8713103014655087e-10	-0.0543242547836655	-0.0026313130654074	6.923808448183714e-06	0.0029511246578006	-0.0129171456409622	0.0330941805349241	0.0010952247852781	0.0001668526515098	-0.0012109752088872	-0.000988001316849	9.76146602095358e-07	1.466460956539398e-06	-0.000257122732393	-1.000577195999896e-07	1.001154725155014e-14	6.61120995132423e-08	0.0002028439875684	-1.2747552580001848e-07	1.6250009677991177e-14	4.114568329264921e-08	0.0	0.0	0.0
1325.73276785568	0.93539512051575	1757567.3717662825	0.8749640314846745	1978.3765702681108	1.4775898830946517	2.1832718626236662	3913973.853785813	1273.3789978027344	0.6096749305722824	1621494.0720450962	0.3717035209683174	1442.7644956318488	1145.755908718695	1.075684	21.884289	0.0477877281019043	0.0392420785901051	0.2167349945	-0.0640005643	-0.0425673363	0.0867663637	-0.0852036473	0.1412764151	-0.0962182671	0.0682273663	0.0784152104	-0.1360884675	0.2221035371	-0.0796783638	-0.1324637791	0.187326517	-0.0327859686	0.2280116029	-0.107935935	0.1046578369	0.0190741184	0.1417277692	-0.0780866486	0.0703618863	-0.0727261139	-0.0652787176	0.0184445765	-0.0061713901	0.1115007932	0.0922184817	0.0912132568	0.0510914909	-0.0812023853	-0.0886110279	0.1480685208	-0.0395147708	0.1315274063	0.0375258456	-0.024759672	0.1210276788	0.2179110468	0.0060272056	-0.0854575661	-0.2043473092	-0.0256784485	-0.0380969341	0.0442652676	-0.1398775608	-0.0667408637	-0.0197410715	-0.0918552514	0.0082694086	-0.0194505351	-0.0836954892	-0.1144448362	0.1361779652	-0.0960112462	-0.0383863153	0.0023158826	-0.1000135667	-0.2259792512	0.1950182661	0.2713409554	0.0309561075	0.0827108877	-0.0693753329	0.021277188	0.0974188646	0.0629264847	0.0327730046	-0.0075053208	0.0521057489	-0.0348439353	0.0907350493	-0.0067530797	0.0391126757	0.1446823568	-0.0051796119	-0.0056830393	-0.0680361873	-0.0451208897	0.026522352	0.0508573493	0.0003466231	0.0550496866	-0.0525673996	0.0901621419	-0.0474010431	-0.0058072240957187	-3.135196066997304e-07	3.372385169789587e-05	9.82945437851536e-14	-0.0515417604530625	0.0027824943306029	7.742274699837836e-06	0.0026565530706008	-0.0499700197569268	-0.0370528741159646	0.0013729154802535	0.0024970028745076	-0.0010519708605603	0.0001590043483269	2.5282382786862152e-08	1.1066426914679782e-06	-0.000257106905646	1.5826747000035214e-08	2.504859206031236e-16	6.610396093086113e-08	0.0002028647352091	2.0747640700017345e-08	4.304645946170161e-16	4.1154100791458266e-08	0.0	0.0	0.0
1328.5044142632703	2.7716464075901968	1764923.9787169949	7.682023808707643	1974.703959567488	-3.672610700622727	13.488069358328556	3899455.7279315153	1275.2754878997805	1.8964900970461256	1626327.5700380232	3.596674688194024	1445.0406272024918	1137.9163330065105	1.154814	23.494141	0.0299611194840885	0.024199334080812	0.2131656367	-0.0878535707	0.150000188	0.1081851084	-0.069547574	-0.1557991976	-0.1125654733	-0.0375414829	0.0613469137	0.1715605086	0.1139074136	0.012232869	-0.1374782342	0.0886782398	0.1687709717	0.2509660035	-0.0979265949	0.0183736944	0.122244079	-0.0282060899	-0.045689493	-0.1533601137	0.1242619022	0.1128684259	0.0129115999	0.0097993793	0.0328681188	0.2571006567	0.1441592218	0.0284621652	-0.2001308131	0.0046681165	-0.0292879379	0.0418399003	0.1389473017	0.2534520437	-0.027416738	-0.042457822	0.1751390884	0.1853287111	0.1025693478	0.0823938109	-0.1238160877	0.0813019216	-0.0455321367	-0.135857293	-0.1265704163	0.0791249878	-0.1048743846	-0.1464983836	0.0576786647	0.0901918893	-0.0162782532	0.0995093406	-0.0268760484	0.1764691137	0.1390801498	0.0190584515	-0.0356370734	0.2114296858	0.2426336156	-0.02620912	0.059734458	0.0434262676	-0.0862900627	0.0093534571	-0.0839829623	-0.1376889982	0.0623900272	-0.1371901008	-0.0229263103	0.0356973553	-0.1646750845	0.0106574742	0.0529151409	0.3131490926	-0.1041124734	-0.0266712084	0.0753296171	0.1525083145	-0.0325244129	-0.1479253364	-0.0182814256	-0.0179736787	0.0855149763	-0.0580456054	-0.0058174056740512	-1.0181578332499676e-05	3.384220877648309e-05	1.0366453734082692e-10	-0.0514945064866623	4.725396640020002e-05	2.232937340551232e-09	0.0026516841983049	-0.0430412276374809	0.0069287921194459	4.800816023449562e-05	0.0018525472765414	-0.0014849767617547	-0.0004330059011943	1.874941104691744e-07	2.205155982951475e-06	-0.0002306506857838	2.6456219862199985e-05	6.99931569397065e-10	5.3199738852537234e-08	0.0002028290198675	-3.571534160001018e-08	1.2755856256054177e-15	4.113961130041071e-08	0.0	0.0	0.0
1333.592824332168	5.088410068897701	1778469.8211102486	25.89191702925951	1978.9072495137364	4.203289946248333	17.667646372232312	3916073.902178021	1276.4579367637634	1.182448863982927	1629344.864327204	1.3981853159345143	1444.215264961017	1139.471433183846	1.347192	27.40797	0.2640133346694758	0.1692006924929549	0.1940596998	0.1921955046	-0.0559966284	0.3038740069	-0.0654963463	-0.0943488251	0.0814358283	-0.1714227979	-0.0264574851	0.0263947955	0.0009847786	-0.1707664015	-0.1032610654	-0.0434803682	0.0524748913	0.246260937	0.0120189536	0.1018500339	-0.0460218254	0.1973270545	-0.0203667335	-0.1178835785	-0.0418533233	0.0369198059	0.0339838599	0.0341590514	-0.1361803251	0.0450331993	-0.0596473417	0.153705794	0.0543059661	-0.1028798157	0.0445022549	-0.0140346951	-0.055281244	0.1170556307	0.0213394451	0.0501780875	0.311371358	-0.0176254822	-0.0693733731	-0.0005781497	0.0819117212	0.1703177686	-0.0996908918	-0.0772023712	0.0857394022	-0.1645993675	-0.0211731748	-0.0094864905	-0.1131209259	0.0848313268	0.0669430555	-0.0790690706	0.2671012937	-0.1944704484	-0.0200536933	-0.1595868794	-0.1825668168	-0.0718919528	0.207248682	-0.0042928252	-0.045610435	-0.0373185639	0.152695017	0.068036342	-0.1849807551	-0.0391492799	0.1667052839	-0.2289919251	0.0921425634	0.1187799563	0.1821395119	-0.0263831276	-0.2219222774	0.0370296265	-0.245589559	0.1357896339	-0.0942660709	0.2584580603	-0.0525578543	0.1190292596	0.1930704447	-0.003711695	0.0807510076	-0.0683731426	-0.0059349791032587	-0.0001175734292075	3.522397695611744e-05	1.3823511255611114e-08	-0.024133376768944	0.0273611297177183	0.0007486314194298	0.0005824198742718	-0.1073823605967447	-0.0643411329592638	0.0041397813904816	0.0115309713673293	0.0012550351237551	0.0027400118855097	7.507665132734967e-06	1.575113161858979e-06	-8.901992340537568e-05	0.0001416307623784	2.0059272851893694e-08	7.924546763098953e-09	0.000765056343245	0.0005622273233775	3.16099563152228e-07	5.853112083394112e-07	0.0	0.0	0.0
1329.8070447350942	-3.7857795970737698	1768386.776227085	14.332127157620034	1986.6285496230955	7.721300109359163	59.61847537878982	3946692.994177564	1276.0699681043625	-0.3879686594009399	1628354.5634978686	0.1505196806773625	1447.4823821803725	1150.016726809557	1.305254	26.55477	0.2381301538552668	0.1742509424773837	0.1991826144	0.0443542756	0.0578014406	0.0846665579	-0.1285025261	-0.1077578422	0.303405602	0.1220915453	-0.0748476231	0.0778098491	0.007707131	0.0634938186	0.0426958968	0.2010748511	0.0533923003	0.2281493943	-0.001795341	0.0540828805	0.0410751082	0.0153370466	-0.0393498659	-0.1105995287	0.0363192259	0.0881141191	-0.0345727259	-0.0898135673	-0.1393697901	0.1685168099	0.2855925335	0.0072904074	-0.0736402282	-0.0242534	-0.0204318422	-0.0892783136	0.1750675831	-0.0707871245	0.0480860779	-0.0772251894	0.1877646091	0.1855398419	0.0600818223	0.013877147	0.0132952052	0.1501938832	-0.1295720268	0.1210395184	-0.062491627	0.1999906087	-0.0344770165	0.0860331338	-0.1658707918	0.0382217799	0.0372035791	0.0407765508	0.1444510901	0.1442613783	0.0967804154	-0.0372280641	-0.1213452795	0.0211332984	0.1836348864	-0.0754371803	-0.0454807486	0.0554906127	0.1076461415	-0.166831603	-0.1624565996	0.0107828537	0.137789161	-0.2022983405	-0.2044540667	0.0650243325	-0.0796145758	-0.1264232664	-0.0201922246	0.2827727985	-0.0922891938	-0.0567594941	-0.0323383709	-0.0228664715	0.0079973794	-0.1923214547	0.1523446785	-0.0819607704	0.0758767427	-0.0783272495	0.0001434826616559	0.0060784617649146	2.0587274195861475e-08	3.694769742752871e-05	-0.0273869198612288	-0.0032535430922847	1.0585542653354133e-05	0.0007500433794853	-0.0380403717031327	0.069341988893612	0.0048083114237218	0.0014470698793124	-0.0016650025489146	-0.0029200376726696	8.526620009810277e-06	2.772233487892115e-06	2.0114306711338514e-06	9.103135407650952e-05	8.286707425002849e-09	4.045853344777976e-12	0.0005870021679021	-0.0001780541753429	3.170328935704018e-08	3.445715451217652e-07	0.0	0.0	0.0
1327.9508145351672	-1.8562301999270403	1763453.365824614	3.44559055512118	1986.268249890036	-0.3602997330594917	0.1298158976427409	3945261.560521227	1275.2213796377182	-0.8485884666442871	1626189.5670851257	0.7201023857217024	1446.1627377384664	1105.6825211072537	1.372578	27.924438	0.1119932767067911	0.0605276869390001	0.0491152665	0.0577095981	0.0762556766	-0.0480028512	-0.2210123328	0.0480625741	0.1216117693	0.0285693046	0.1018062283	-0.0900309515	-0.0735217847	-0.0667957747	0.0443350192	0.0382339149	-0.0691158985	0.0646488609	0.1014691028	0.060030114	0.2412034844	0.1301924149	-0.1029035869	0.1469732302	0.1064171033	-0.1785769723	0.0741584157	0.0137702273	-0.2024716919	-0.2614071798	0.0382804371	0.0663524666	0.105718149	0.0640025918	0.181748102	0.0124188944	0.2142992499	0.051746324	-0.0131661732	0.0750194872	0.0380191266	0.029302684	-0.2673508144	-0.0915794568	-0.1169276838	0.0028839157	0.1118943554	0.1844104188	-0.064736313	0.0448712114	0.0998790955	0.1105633057	-0.1827912486	0.1855026926	0.0381763892	-0.0828961414	0.0989275507	0.0359389074	-0.1281827109	0.1429493407	0.0268029307	-0.0011773069	0.0729204021	-0.1485253958	0.0577250167	0.0862983082	-0.0015813295	0.0462236817	-0.1661540252	0.0306717489	0.3576355348	-0.0897742902	-0.1703647988	0.1016550999	0.1883650796	-0.0530233942	-0.0170739574	0.0069081905	-0.0040866272	-0.0257214521	0.0002741551	0.0233836508	0.3410979452	0.4015351965	-0.1078651046	0.1588031332	0.0708988393	-0.0878535601	0.0106883500923657	0.0105448674307097	0.0001142408276969	0.0001111942291312	-0.0338219545542273	-0.0064350346929984	4.1409671500094274e-05	0.0011439246098682	0.0017221407600445	0.0397625124631772	0.0015810573973843	2.965768797406648e-06	-0.0023019654461852	-0.0006369628972705	4.057217324993568e-07	5.2990449154306265e-06	-7.312811858017909e-05	-7.513954925131294e-05	5.645951861690483e-09	5.347721727076734e-09	0.0009799169637783	0.0003929147958761	1.5438203681843588e-07	9.60237255900482e-07	0.0	0.0	0.0
1324.7962749488818	-3.1545395862854093	1755085.1701184332	9.95112000144172	1975.203650734641	-11.064599155394944	122.42535446956651	3901429.461875454	1273.6043429374697	-1.6170367002484909	1622068.022349184	2.614807689950528	1446.2097628687743	1061.8935093472842	1.235357	25.132748	0.1234137780968863	0.0643279303672577	-0.0327288937	0.0838465702	-0.0102637695	-0.0048330982	0.0296410176	-0.172154634	0.1386942839	0.0658507479	-0.0828789177	-0.1577502064	0.0301191305	-0.0723052435	-0.006453332	-0.041236651	-0.0639688908	0.0019669696	0.1753577852	0.032130519	-0.0291828368	-0.0145063161	-0.2429260165	-0.0174175961	0.0617786885	0.0829487295	-0.0417897438	-0.1481254924	-0.1282821476	-0.1304718467	0.1288418121	-0.1020209573	-0.1132312633	-0.0049677489	0.1134558448	0.0010229382	0.0110033124	-0.249517103	-0.1511398162	0.1624271976	-0.010029585	0.1072251791	0.0066909417	0.0861087768	0.1507073173	0.2323378441	0.0630080537	0.217251432	-0.0938959908	0.1058181693	0.0616946004	-0.0115447834	-0.0274302709	0.1196933561	-0.0035631442	-0.1477598961	-0.0042763461	-0.0568854175	0.0525299636	0.0661440907	-0.0946872871	0.0212806359	-0.0170308366	-0.1323772112	-0.0010885009	0.0689525049	0.1380002411	-0.1131125574	-0.1599597894	0.0622035006	0.119036992	-0.0459578085	-0.0482557558	0.0862800113	-0.0265184118	0.0427164399	-0.0933412762	-0.1226193031	0.1770025162	0.0531988019	-0.0959852342	-0.1154722881	-0.0754090834	-0.1052063208	-0.1403860365	0.0183467447	0.0658240966	-0.096900045	-0.005775580898387	-0.0164639309907527	3.3357334713812784e-05	0.0002710610236682	-0.0474455359786105	-0.0136235814243832	0.0001856019708267	0.0022510788842976	-0.0129040868709111	-0.0146262276309556	0.0002139265347125	0.000166515457972	-0.0016219962682707	0.0006799691779144	4.6235808291372085e-07	2.6308718942840766e-06	-7.107114149063065e-05	2.05697708954844e-06	4.231154746927169e-12	5.051107152781242e-09	8.794235776645202e-05	-0.0008919746060118	7.956186977699914e-07	7.733858289522644e-09	0.0	0.0	0.0
1322.8405018461992	-1.9557731026825425	1749906.9933247042	3.8250484291764977	1980.386874490533	5.183223755891959	26.865808503642743	3921932.1726543824	1274.609895348549	1.0055524110791794	1624630.3853204388	1.011135651427151	1447.1275878657382	1051.145195082186	1.111283	22.608532	0.1011876678242043	0.0565705356090004	-0.0684444585	-0.0063826279	0.0465498138	-0.1030709819	-0.141128688	-0.0134009278	0.1223155868	-0.0353409347	-0.008912513	-0.0455707868	-0.1216609765	-0.0894094385	-0.1502497609	-0.0213708498	0.0465789783	-0.0163049219	0.2110690238	-0.0180315818	0.162977878	-0.0295296525	-0.0040427867	0.0106300149	-0.0127797039	-0.0352992002	-0.030442992	-0.1708968494	-0.0866110738	0.0356610795	-0.1619817476	-0.0486905692	0.0051805105	0.0812307556	0.2239195756	-0.0782156428	-0.0199547177	-0.1273095295	-0.1601310043	0.0273595081	-0.0797819034	0.1165228479	-0.2218850082	0.0097881059	-0.0250850766	0.0051941006	-0.008722012	0.0320871527	-0.0636716236	-0.0588255469	0.0436396577	-0.0201205155	0.0644900919	0.068319941	0.0249187257	-0.2687257943	0.0605033559	-0.0801982541	0.0284856983	0.0971643514	-0.0239425064	0.0074262725	-0.0502574925	-0.1300909422	0.0567241456	0.1174971452	-0.0553057964	0.0943145663	-0.1240289313	-0.0328857335	0.1830728031	0.0173433693	-0.0488123172	0.0350975839	-0.0765563578	0.1064684135	-0.0594810083	-0.108856681	0.2688425718	-0.0695839709	-0.0312943477	-0.0554658206	-0.0601180333	-0.0061688074	-0.1292892286	-0.0655870343	0.0606594461	-0.1054172954	-0.0057873288511558	-1.174795276879994e-05	3.349317523142031e-05	1.3801439425795414e-10	-0.0826062087195254	-0.0351606727409148	0.0012362729075937	0.0068237857190137	-0.0128438212996115	6.026557129959996e-05	3.6319390840671662e-09	0.0001649637455763	-0.0023020482594061	-0.0006800519911354	4.6247071064722213e-07	5.299426188634655e-06	-0.0003872302058645	-0.0003161590643738	9.995655398576047e-08	1.4994723233386305e-07	-0.0002349462179087	-0.0003228885756751	1.0425703230152837e-07	5.519972530960235e-08	0.0	0.0	0.0
1320.0770031916272	-2.763498654572004	1742603.294355387	7.636924813821276	1971.8767823778887	-8.510092112644315	72.42166776569098	3888298.044880976	1274.0401076078415	-0.5697877407073975	1623178.1957934003	0.3246580694604404	1446.371912716118	1043.1159890910465	1.133798	23.066576	0.1080098143640152	0.0539998034207244	-0.0660692093	-0.0140370215	-0.1935200726	0.0119956124	0.1343230691	-0.0589801416	0.1285259339	-0.2984507643	0.0511855518	-0.0179958864	-0.0246587728	-0.1398993402	0.1607453856	0.0076068531	0.0214302238	0.0342825298	0.1304565332	0.0471474518	-0.1016149589	-0.0311271348	0.0241859515	-0.1088512976	0.0924076044	0.0745080532	0.1114178067	-0.1319858213	0.072899475	-0.022579487	-0.0221205811	-0.1024693637	0.005715442	-0.1339820474	0.0180350927	0.0190344694	-0.02109703	-0.1321937477	-0.1109078465	0.0875264675	-0.0334406337	0.0618255955	0.0356399397	-0.0344667017	0.2236061656	0.0507375029	-0.054454243	-0.0706287853	-0.0069606573	0.1040177826	-0.0346115916	-0.0191112667	-0.0058191929	0.0259014655	0.043510847	-0.1465912015	0.016584887	-0.1106479628	-0.1466753205	0.1146977438	-0.0501078424	0.0329166165	-0.0603857728	-0.1090898501	-0.0140082493	0.0637737725	0.1824724085	-0.0287932969	0.0098946793	-0.052673375	0.1017642933	0.0384708031	0.0563154751	0.1588818176	-0.1035511807	0.1293535706	-0.0590099522	-0.1472514232	0.1855397937	0.0035930447	-0.0208173358	0.0050700301	-0.0242238944	-0.0013626204	-0.0267678774	-0.0689142644	0.0554119421	-0.1133587932	-0.0057102349879585	7.709386319729953e-05	3.260678361770541e-05	5.9434637426839345e-09	-0.062636699069003	0.0199695096505223	0.0003987813156823	0.0039233560702608	-0.0272487165129078	-0.0144048952132962	0.000207501006106	0.0007424925516008	-0.0015920034570004	0.0007100448024057	5.041636214233495e-07	2.5344750071012244e-06	3.4917264852385443e-05	0.0004221474707168	1.7820848703266365e-07	1.2192153847716316e-09	0.0001040278217087	0.0003389740396174	1.1490339953453867e-07	1.0821787689457076e-08	0.0	0.0	0.0
1317.8623803495975	-2.214622842029712	1736761.2535407073	4.904554332439759	1975.265694610344	3.388912232455368	11.484726119285629	3901674.564304485	1273.2224615812302	-0.8176460266113281	1621095.4366749672	0.6685450248332927	1446.208278830992	1033.4766925870356	1.252029	25.47193	0.2044475749438528	0.1376847620010706	-0.0647482965	-0.207225752	0.093339455	-0.1780356828	-0.0328272176	-0.0138253522	-0.0373305654	-0.0813747272	0.0359911003	0.1603686869	0.0683576875	0.0856345003	-0.1012992847	0.1181910187	0.0173836893	0.0247315016	0.0904115721	0.0013834212	0.0721692204	-0.0452265225	0.0819358191	-0.2647696507	0.0988420264	-0.0906152501	-0.0546105879	0.0342135359	0.0502407862	-0.1885828921	-0.1135498481	-0.1368066343	-0.2483439588	-0.0661677829	0.1781700359	0.2254165395	-0.1735587771	-0.0609155858	0.1545125679	-0.0412375401	-0.0810735007	0.1537796582	0.0181821582	0.0386205704	-0.0612785758	-0.0425085616	-0.1024689888	-0.118179173	-0.083369116	-0.0622843844	0.028563127	0.0893849402	-0.117855932	0.056028399	-0.2021046756	-0.1574994751	-0.0285363611	-0.0564902746	-0.0331354797	0.2393438028	0.1347170455	-0.1507034174	-0.0622334525	-0.013798338	-0.0252978055	0.1326309254	-0.1156951957	-0.0466454981	0.0404714172	-0.2290457774	0.0551718643	-0.0648075412	-0.0233495102	0.1895735207	0.1301319135	0.1650345123	-0.1119616773	-0.1988885022	0.2119438801	0.1298148593	0.036393532	0.0443346511	-0.1312728787	-0.1013689981	0.074347863	-0.0184398749	0.0500887521	-0.1206811645	-0.0147206278506502	-0.0090103928626916	0.0002166968843173	8.11871795400455e-05	-0.0367355724380615	0.0259011266309415	0.000670868360752	0.001349502282352	-0.0689378961706381	-0.0416891796577303	0.0017379877005345	0.0047524335284336	0.0007330101914547	0.0023250136484551	5.405688465502497e-06	5.373039407764561e-07	-0.0001969618658193	-0.0002318791306716	5.3767931241056574e-08	3.8793976587019934e-08	0.0001040725584317	4.473672300000348e-08	2.0013743847790405e-15	1.083109741851961e-08	0.0	0.0	0.0
