global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
728.0163390212075	1.318098126638006	1.7373826714466205	530007.7898818417	1039.797910563151	-1.8569239689754795	1081179.6948114943	3.4481666265556474	698.3398188960444	0.5159808734515536	487678.50265576015	0.2662362617678282	748.8187005391935	776.9533323784397	1.144963	24.601065	0.1447142644097012	0.0841178605159604	-0.1185142123	-0.0168108058	0.0869190045	-0.1565907543	-0.1560388067	0.026792081	0.1372559375	0.0653175516	0.0444299515	-0.0745206446	-0.1718065955	-0.0304262273	-0.0443136016	0.1365598398	0.1364019425	0.0453724481	0.0122416287	-0.0458642133	-0.1038101506	-0.146145042	0.0746152698	-0.0416546201	-0.0112022148	-0.1887398894	-0.1927980655	-0.0649783382	0.2428345926	-0.1103978524	0.0621675913	0.13307839	-0.2649490216	0.0141696715	0.003340013	-0.0690564525	0.0197528581	-0.0441222669	0.0600425742	-0.0612666022	-0.1752080926	-0.0107949406	0.1100205127	0.1331889062	-0.0650736677	0.0348851728	0.0245984078	-0.0491772249	-0.0256687258	-0.0056447422	-0.0674246473	0.0408109176	0.1466898735	-0.1417029739	-0.0492379158	-0.0320266934	0.1364405836	0.2614676045	-0.0932634709	0.0270955173	0.1561603533	0.0337887181	0.086017873	-0.1021506791	-0.0710243764	0.0228457448	0.0103548328	-0.1815137648	0.0693177497	0.1125100597	-0.1766787327	-0.1691983744	-0.0024054852	-0.022695828	0.0281908335	-0.0836729848	0.0868999851	0.0272002694	0.0184723198	-0.0058807506	-0.0498746833	0.0474673892	0.0584825466	-0.1085640708	-0.0705110396	0.0990780214	0.1411409064	-0.0668641296	0.1334583321	0.0260698363	0.1074583966	-0.0028345346	-0.0032345302969076	0.0041193606570716	1.0462186241613166e-05	1.6969132223029373e-05	0.0043014240092134	0.0092913350111842	8.632890629005731e-05	1.850224850703748e-05	-0.0421799160269529	-0.0783457320301721	0.0017791453160407	0.0061380537273435	-0.0005810082369473	-0.0007319984188417	5.358216851867489e-07	3.3757057140061e-07	3.787450501713252e-05	-7.113880115796748e-05	5.0607290301928354e-09	1.4344781302927962e-09	0.0004320112080304	0.0002560195142258	6.554599166441459e-08	1.8663368386388558e-07	0.0	0.0	0.0
727.946792138628	-0.069546882579516	0.0048367688765289	529906.5321849189	1044.5956373948318	4.797726831680848	1091180.0456643149	23.018182751430345	699.3604549373592	1.0206360413147877	489105.04593019007	1.041697928830721	752.0125946640387	785.7513831935516	1.189167	25.550837	0.0976688072375826	0.0584704107394119	0.1295335687	0.0267112405	0.056115468	0.0597734468	0.114198473	-0.0370938708	0.1930982414	-0.030370749	0.1302920314	-0.0108939355	0.1333577172	-0.0730491525	0.0148131815	0.0290703727	0.0400447226	0.2623228255	0.1437978972	0.0009827505	0.1801485472	0.0367154281	-0.0254792765	0.0883626903	0.0245085094	-0.1274170543	0.0016774137	-0.2376435842	0.0868865908	-0.0344709821	-0.0021007979	0.0336716282	-0.0590478567	0.0813358131	-0.0210252825	0.0350739547	0.0160727713	-0.0722916702	-0.10894132	-0.0112209473	0.1291948863	0.0394766437	0.1015529728	0.093491371	0.1007903071	0.1610175507	-0.0343556796	0.0189685267	-0.2245924431	-0.0671272992	-0.0275873984	-0.0975841735	0.1523891027	-0.1137670854	-0.0177222702	-0.007085467	-0.054267814	-0.0236587427	0.2004538949	0.173620229	0.2439058776	0.0398629301	-0.0113441966	0.1157961731	-0.0498323208	0.0871156009	-0.0865305575	0.0990054519	0.0057450772	-0.044957346	-0.1180221396	-0.0973227696	0.0248966226	-0.2322530656	-0.0403086596	-0.0867525483	0.2095709267	0.0076731795	0.0177325944	-0.0133384066	-0.1169668131	0.0985930582	0.000476964	0.0673394546	-0.0589560068	0.0708693884	-0.0271832016	-0.0963712617	-0.0178470721	0.0409169893	0.1033401944	-0.0141533203	-0.0038955657629884	-0.0006610354660808	1.5175432613767397e-05	4.3696788741666073e-07	0.0081615346094849	0.0038601106002715	1.49004538463284e-05	6.661064718181984e-05	-0.0888202363492922	-0.0466403203223393	0.0078890343851441	0.0021753194797704	-0.0002369950428111	0.0003440131941362	1.1834507773979089e-07	5.616665031703513e-08	0.0001090098162646	7.113531124746749e-05	5.060232506274074e-09	1.1883140042041853e-08	-8.298710356375402e-05	-0.0005149983115941	2.6522326094482937e-07	6.886859357901235e-09	0.0	0.0	0.0
727.408380756299	-0.5384113823289454	0.2898868166213658	529122.952394501	1043.7622693966596	-0.8333679981722071	1089439.675016065	0.6945022203775517	698.3724325644004	-0.9880223729588806	487724.05456591793	0.9761882094672976	750.7765061169135	791.5667018367819	1.185208	25.465771	0.0396033346689546	0.0239209426290543	-0.1371801501	0.0720192375	-0.0043863092	0.0509355659	-0.0850817679	0.0545631152	0.0687915604	-0.1261257364	0.0123967855	-0.0843829275	-0.0983581548	0.0573967685	-0.0031410383	0.0023683659	-0.0716398466	0.0655438973	0.0463556883	-0.0208809588	-0.0631454328	-0.0786207291	0.0613178204	0.1305793512	-0.0422432208	0.0255147632	0.1604859155	0.0166680739	-0.027961607	-0.053136562	0.0237581653	-0.0026391927	0.0062990546	-0.0019001439	0.0512890103	-0.0411539865	0.1869445313	0.0729513276	-0.0422486422	-0.0492122504	-0.0854538105	0.0823054958	-0.0984840192	0.0357544653	0.0506016289	0.0235727625	-0.0247936714	-0.0195595229	-0.0201887401	-0.101438219	0.0670808805	0.1174215116	0.11565906	-0.0650797732	-0.0292314526	0.054574974	-0.0161297321	0.0065377761	0.0519209233	0.1558877113	0.0015217624	-0.03082517	-0.0376299712	-0.043122926	-0.1095120854	-0.0715106954	0.0728130645	-0.1185536599	-0.0512367941	-0.1058917077	-0.0601812297	-0.1132652509	-0.1664004423	-0.0881427816	0.0081010405	0.0076944204	0.2446956323	-0.00375744	0.0399307817	0.0222352853	0.1143059519	0.1041742996	-0.0198954446	0.1356577022	0.0240675759	0.0769924508	0.0328593644	-0.1319228435	-0.1082626647	0.1539452398	0.0990808418	-0.0253948054	-0.0026158286793105	0.0012797370836779	6.842559679503314e-06	1.6377270033404166e-06	0.0148929271844906	0.0067313925750057	4.531164599884187e-05	0.0002217992801225	-0.0663788787204566	0.0224413576288356	0.004406155540185	0.0005036145322252	-5.3995473335403344e-05	0.0001829995694756	3.3488842428290344e-08	2.915511140714253e-09	0.0001090024030461	-7.4132185000005965e-09	5.495580852875109e-17	1.1881523869824432e-08	-8.299706849826569e-05	-9.964934511667162e-09	9.929991982181524e-17	6.888513379305806e-09	0.0	0.0	0.0
727.352490725853	-0.0558900304459939	0.0031236955032541	529041.6457651021	1046.217342591897	2.4550731952374463	1094570.727940051	6.027384393973404	698.1931283211923	-0.1793042432080938	487473.64443493285	0.0321500116324272	750.33876148503	773.0443491086568	1.361689	29.257694	0.0444539880154573	0.0226648102899668	0.1080093516	-0.1236254333	0.0571327796	-0.0768905871	0.0480541317	-0.1246986676	-0.0562707487	0.0785991474	-0.0287058685	0.0106074103	0.1717443025	0.0175566563	0.1106447404	0.0289876404	-0.0856483903	0.1563990278	-0.0591491684	-0.1303473485	0.0719046255	0.0638380628	-0.0090871357	-0.0850529575	-0.0055677749	0.0739238279	0.0454740242	0.0298969237	-0.0450212635	-0.1648578515	0.0835649772	0.0185148061	0.1347525804	0.129839743	-0.129856437	0.0503225608	0.0055607051	-0.0429836917	0.1276139643	-0.2426149251	0.0721818838	-0.0949944638	0.0664140378	-0.0722577668	0.0262575738	-0.0736484037	0.0403037999	-0.1244360782	-0.1069466408	0.0112041179	-0.0433199261	-0.0152805728	0.1305814121	0.0453432263	0.1021711075	0.0615691874	0.0622053162	-0.0750381537	0.0607482	0.0379435416	0.0194452721	-0.1192797253	-0.0171990385	0.133696898	0.0243536137	-0.203118072	-0.0776073838	0.0656499699	0.1897185959	-0.0894609455	-0.0285169132	-0.15958509	-0.1325295382	0.0427965149	0.0592384171	0.0158777858	0.1574581573	-0.0311754274	0.1034722937	0.1043389592	0.0057960417	0.2524558368	0.0211186659	0.0321610822	0.033712422	-0.0465661216	0.096782774	-0.0894183073	-0.0678726901	-0.0014604549	0.0946861568	-0.0364975928	-0.0021560188205427	0.0004598098587677	4.648417154534336e-06	2.1142510622006402e-07	0.0041818448354291	-0.0107110823490615	0.0001147272850883	1.7487826227605034e-05	-0.0836109974607666	-0.01723211874031	0.0069907988963843	0.0002969459162801	-0.0002939997921711	-0.0002400043188356	5.7602073059786744e-08	8.643587779665e-08	0.000109000276945	-2.1261011000117984e-09	4.520305887471379e-18	1.1881060374086698e-08	-1.9839720887009007e-06	8.101309640956478e-05	6.563121789865438e-09	3.936145248744215e-12	0.0	0.0	0.0
728.3990051477844	1.046514421931306	1.0951924353102156	530565.1107002819	1038.3540849734577	-7.86325761843932	1078179.2057810666	61.83082037394401	698.4952906153223	0.3021622941300848	487895.6710117837	0.0913020519939558	749.8466044579483	785.156941694756	1.287831	27.670757	0.0355156936031117	0.0192527049422447	-0.1232352279	0.1130348616	0.1039642788	-0.0385767469	-0.1483317613	0.1603292611	0.0642737979	0.0067359084	0.0446367586	-0.0799765778	-0.0692353127	0.0549713162	-0.2101567898	0.1038586107	-0.0582337329	0.0034702904	0.009909207	0.0097593833	0.0118485791	-0.0707363941	0.0154417501	-0.0625386897	0.0175453452	-0.1315346853	-0.0974047479	-0.0423022143	-0.2048325486	-0.0680844938	0.0053684832	0.0344929627	0.1686251037	0.1978473165	-0.0586020731	0.1078003647	-0.176117065	-0.0653482332	-0.0032218404	0.037483548	-0.1558811389	0.146830658	0.0243142332	0.0221610924	-0.0687063646	-0.0528676951	-0.1152505654	-0.0139020991	-0.0371176125	-0.0769431653	-0.0733562713	0.033032861	0.0166711002	0.0919973726	-0.1070303695	0.0621483942	0.1353828612	-0.0176877518	0.0781671005	-0.0798752905	0.1108031587	-0.0513533246	0.0709172698	0.1753414583	0.1417210136	-0.068567368	0.0417681926	-0.1219398811	-0.0592498411	-0.1370496081	-0.0615382919	-0.1635815642	-0.0515334729	0.14551181	0.0281926652	0.0210305616	0.1203983358	-0.0640460398	0.0300367177	0.008011756	0.1547166582	0.1032381738	0.0990610517	0.105297198	0.0581613614	0.0859715024	0.0286023166	-0.1113510854	-0.071127694	-0.0758115368	0.0901621419	-0.0474010431	-0.0036305832503273	-0.0014745644297845	1.3181134737557142e-05	2.174340257585981e-06	0.0152143046169896	0.0110324597815605	0.0001217151688317	0.0002314750649785	-0.0727276021234928	0.0108833953372737	0.005289304110633	0.0001184482940673	-0.0004559955457171	-0.0001619957535459	2.624262416693636e-08	2.0793193771383585e-07	0.0001090189186032	1.864165820000168e-08	3.475114204456897e-16	1.1885124613411146e-08	-8.24750579743588e-05	-8.04910858856579e-05	6.4788149070523585e-09	6.802135187873846e-09	0.0	0.0	0.0
728.912729493316	0.5137243455316138	0.263912703191885	531313.7672173961	1051.3429808005308	12.988895827073064	1105322.0632785452	168.7114148065561	699.9558619043848	1.4605712890625	489938.2086143103	2.133268490433693	751.9878062401748	790.0263960590102	1.159516	24.913746	0.0391888505363377	0.0223294598249158	0.1221095463	-0.066438906	0.121787508	0.0432324896	0.0896166583	-0.0818705805	0.1395257662	0.0680536901	-0.0179185924	-0.0966394399	0.0751148824	-0.1029263131	-0.0625251654	-0.121405953	-0.0147265777	0.1006417917	0.1385600592	-0.1372040708	0.0481503472	-0.0045054012	0.0761933303	-0.0470014056	-0.1050524742	-0.0346649677	-0.1733343615	0.1116430684	0.131996186	0.059476826	0.0424931272	0.0534509649	-0.0014545627	-0.1128781101	0.1799638127	0.0324463347	0.0535900065	-0.0240292734	0.12419147	-0.0198882854	0.1112697715	-0.0189839087	0.0890179411	0.0711237586	0.0179498273	-0.0325350638	-0.1084154679	-0.0912632862	-0.1034809396	-0.1228929875	-0.109820291	0.0640089046	0.0287024454	-0.1199581509	-0.0696306684	-0.10139033	0.1623601289	-0.0541043756	-0.1511317103	-0.1627120469	0.0262295395	-0.0130375369	0.2474055618	-0.0181218917	-0.0423590154	-0.1162180624	-0.1114572225	0.0656984685	0.1289735371	-0.1000008247	-0.0793239667	-0.1877599101	0.1158204495	0.0459307096	-0.0090046908	0.0483118506	0.0024770654	-0.0146713445	0.0507159168	0.0838971563	-0.0638082431	0.1046355866	0.0143612994	0.0581400427	0.0677354219	-0.0131766488	0.1184386585	-0.0734390011	-0.0073568005	0.0922483481	0.0855149763	-0.0580456054	-0.0027933763604579	0.0008372068898694	7.802951491165023e-06	7.009153764447936e-07	-0.001940019878404	-0.0171543244953936	0.0002942708488932	3.763677128602671e-06	-0.0726541111441321	7.349097936069915e-05	0.0052786198661439	5.400924047394708e-09	-0.0002500018589186	0.0002059936867984	4.2433399000838515e-08	6.250092946275558e-08	0.0002289981044694	0.0001199791858661	1.4395005041116165e-08	5.2440131850578234e-08	1.4028632795222968e-05	9.650369076958176e-05	9.312962332151064e-09	1.9680253810320537e-10	0.0	0.0	0.0
728.9748741409533	0.0621446476372966	0.0038619572299637	531404.3671288186	1040.6417994572566	-10.70118134327413	1082935.3547776372	114.5152821416383	700.9245617565808	0.9686998521959822	491295.2412736549	0.9383794036445178	752.1724428651391	788.5467949174855	1.1886	25.538647	0.056826335301151	0.0407875827217302	-0.1341736582	0.0473577639	0.0811045774	0.0881973329	-0.0776610678	0.0602860829	0.0790611255	-0.1019082007	-0.1349723441	0.006514938	0.0085793909	-0.1125565915	-0.2086517507	-0.0552977247	0.1348704188	-0.0276896202	-0.031204908	0.0937841005	0.0462901392	0.0151970596	0.114228725	-0.1196653503	0.1946030939	-0.0436595894	0.0767400218	0.0204622432	-0.0878068162	0.1439979967	-0.0318981638	-0.0374210732	-0.0383473439	-0.1655734564	-0.1334996784	-0.0312028216	0.0639505767	0.0053673224	0.0219311755	-0.083468236	-0.058743127	0.0564889522	-0.1170631133	0.1809207588	-0.078383158	-0.0862351162	0.0576656023	0.01465635	0.0029661418	-0.1533012202	-0.0834764992	-0.0911238365	-0.094497471	0.0696956221	-0.0535842493	0.0591304067	0.0265568144	0.0030553322	0.0864102135	0.0207347492	0.011323889	-0.0018394554	-0.0199539989	-0.0542204528	-0.0144105951	0.1069443187	0.0815541917	-0.1352358245	0.0143926625	-0.0869624401	-0.0298816024	-0.1750665957	0.1572614064	0.0332890028	0.0935805721	-0.0367154205	-0.016959765	0.2215350596	0.1309122152	0.0989579385	-0.0651952226	-0.0834296996	-0.1326507222	0.1300132272	-0.070531758	0.119543982	0.1189715487	0.0408635292	-0.0460245892	-0.0384513914	0.0807510076	-0.0683731426	0.0016876892330373	0.0044810655934952	2.84829494731003e-06	2.007994885320649e-05	-0.0048735821130918	-0.0029335622346878	8.605787384786481e-06	2.3751802613048336e-05	-0.0725966378041249	5.747334000720528e-05	0.0052702718204632	3.303184811583822e-09	0.000524004708936	0.0007740065678546	5.990861670820575e-07	2.745809349871021e-07	0.0001129782473781	-0.0001160198570913	1.3460607239485673e-08	1.276408438062716e-08	-8.302962491809311e-05	-9.705825771331608e-05	9.42030539034448e-09	6.893918614039229e-09	0.0	0.0	0.0
728.5227057723647	-0.4521683685885591	0.204456233552039	530745.3328258875	1044.3072861891526	3.665486731895953	1090577.7079877527	13.435792981705276	700.2841516443201	-0.6404101122607244	490397.8930442051	0.4101251118857936	754.1241462521436	785.5183593606296	1.17182	25.178114	0.0532861614137143	0.0330099591613511	0.1378735501	0.0192943736	0.0129131604	0.0783842108	0.1573823309	-0.0114320919	0.0783737318	-0.08659651	0.081941818	0.1120608261	-0.0040120293	-0.2252279541	0.0023031128	-0.0811386286	-0.0656716247	0.0246460864	0.0918518209	-0.0460817227	0.033268316	-0.0711269619	-0.2482224363	0.095693607	-0.1006263057	-0.1030055406	0.0984278275	0.1397055038	-0.1368651929	-0.0886680033	0.0624610349	0.0051400996	-0.0043280052	0.0645102282	0.1331227195	0.006398047	-0.0595101173	0.1318190523	-0.1767832566	0.1779628919	0.2046580587	0.0155994501	0.001854383	0.0972262904	0.0048362929	0.0874976726	-0.238812387	0.0210189338	0.0513840195	-0.0115885332	0.0539582115	-0.0408383804	-0.0594687745	-0.0074872798	-0.0717909036	0.0249014253	-0.0741202585	-0.0363586853	0.0445404492	0.0697912811	0.0385571779	0.0327706491	-0.0311718348	0.0335824845	-0.1342110105	-0.0241504928	-0.1625485643	0.0458848937	0.0387535607	-0.110191423	0.0099770158	-0.1349063441	0.1151080263	-0.1160382204	0.0771251452	0.0392288741	0.0258630738	0.1085846163	-0.0265035608	0.0439743678	-0.0543279909	-0.0083651474	0.0382633424	0.0357610731	-0.1177170654	-0.0729742138	-0.0230721467	0.0397478819	-0.1073490459	0.0233218743	0.0758767427	-0.0783272495	-0.004187473060881	-0.0058751622939182	1.7534930635604087e-05	3.451753197987933e-05	-0.0048846077146009	-1.1025601509099918e-05	1.215638886374664e-10	2.385939252553863e-05	-0.0585487142080722	0.0140479235960526	0.0034279519354185	0.0001973441573605	2.0011449263697e-05	-0.0005039932596723	2.5400920579511344e-07	4.0045810163351916e-10	0.0002759990971665	0.0001630208497884	2.6575797465732084e-08	7.617550163672312e-08	-8.300273593411062e-05	2.6888983982486292e-08	7.230174596104042e-16	6.889454172547699e-09	0.0	0.0	0.0
728.0122590494376	-0.5104467229270995	0.260555856947015	530001.8493262654	1045.3606184739333	1.0533322847807085	1092778.8226562042	1.1095089021613476	698.5370779226492	-1.7470737216708585	487954.04923271335	3.052266588952864	750.8871323078434	798.1640633883542	1.211639	26.033678	0.0321959584914047	0.0177733906433727	-0.1273494426	0.004307098	-0.0057555241	0.125489703	-0.0709474373	-0.0333552814	0.0096316136	-0.1305871519	-0.0934427654	-0.042038605	-0.0230948006	0.1613954301	0.0469665279	0.0106280005	0.0957811338	0.0604025862	0.0349980711	-0.0837255048	-0.0642643347	-0.1027520198	-0.0368856648	0.0065030108	-0.1662081764	0.0646272741	0.183723452	0.036719696	-0.0675152073	0.0788588384	-0.0245312143	0.0203219487	0.1841827314	0.1025430139	0.0040339047	0.0270809893	0.0956150041	-0.0325963672	0.0602480984	0.0822895242	-0.0931995066	-0.0252241572	-0.1208291792	-0.0390194559	0.0672150946	0.0745296719	-0.0415225014	-0.0922946766	-0.0852103344	0.0614578093	-0.0730301142	0.1135240139	-0.0673184577	-0.130950553	-0.0193500569	-0.0240884985	-0.1327831196	-0.0927926396	-0.0548982983	0.027748288	0.0285667052	-0.080862613	-0.1407125752	0.1275961274	-0.1548738143	0.049162544	0.0612195636	-0.1135129492	0.0085129346	-0.1620211722	0.0828635061	0.0197431612	-0.0577154073	-0.1606835926	0.1334395567	0.072393631	0.1215797206	0.2488329279	-0.145035984	0.0725351377	-0.117537142	-0.1082387513	-0.062529273	0.1538812351	-0.1648359056	0.1698976104	-0.1133157194	0.0173963941	0.1414507544	-0.051292997	0.0708988393	-0.0878535601	0.0001669411066842	0.0043544141675652	2.7869333100945452e-08	1.896092274269253e-05	-0.0048955895475302	-1.0981832929299502e-05	1.206006544870469e-10	2.3966797017886945e-05	-0.0659266635205284	-0.0073779493124561	0.0043463249629489	5.443413605717283e-05	0.0002610186644139	0.0002410072151502	5.8084477754456245e-08	6.813074317241616e-08	0.0004439889181557	0.0001679898209891	2.8220579955983453e-08	1.971261594450689e-07	-8.30579633637892e-05	-5.522742967857694e-08	3.05006898890216e-15	6.898625278140549e-09	0.0	0.0	0.0
727.3320637183658	-0.6801953310717863	0.462665688411857	529011.9309128169	1045.5721957475712	0.2115772736378858	1093221.2165203972	0.0447649427200408	697.8313298405827	-0.7057480820665205	486968.5649070762	0.4980803553405721	751.782741394043	776.9096793801817	1.407813	30.24873	0.0193712285211235	0.0113967530205576	0.1145152377	-0.1186477525	-0.0254644322	-0.0410420063	0.0335832422	-0.093072031	-0.1557597822	0.0072997775	-0.0169622084	0.0737153967	0.1776485338	0.0587410246	-0.0426156734	-0.0993514252	0.0821107703	-0.0978347153	0.1354791624	0.0035222878	0.0297407946	0.0310305397	-0.3122951752	0.0092743836	-0.0341891972	-0.0410000762	0.0832392438	-0.064206792	0.0872551601	0.0330534451	-0.0571268817	0.038720742	-0.1211225001	-0.1326357846	0.0774246172	-0.1175975208	-0.3222050758	0.1500961941	-0.0372111903	0.0922079498	0.0881691103	-0.0961275709	0.0245134436	-0.1447576264	-0.0070770362	-0.023963887	-0.0143711544	0.0295980685	0.0004355821	0.0039476794	-0.1904565379	-0.1743708955	-0.2649285311	-0.0278366095	-0.1166261179	-0.1149454298	-0.1823160115	0.0810063785	-0.056287269	-0.0214727896	0.1042019214	-0.1346802788	-0.0527215068	-0.1821148518	-0.2008077879	0.1525848362	-0.0864756839	0.0950960767	0.0848068042	-0.0775975881	0.0580859096	0.0099336705	-0.0705925633	0.0101836683	-0.0246094347	0.1368799695	0.0385986782	0.1861089392	-0.1092404582	0.1701313152	-0.0601083049	0.0621655669	-0.033612865	-0.0253325046	-0.1374326151	-0.023771673	-0.0773887324	0.0529567875	-0.1373542726	-0.1484712671	0.0658240966	-0.096900045	-0.0070022897729558	-0.00716923087964	4.903206206444139e-05	5.139787140558373e-05	-0.0049322525767223	-3.666302919210027e-05	1.3441777095407966e-09	2.4327115480583767e-05	-0.0689905089446938	-0.0030638454241654	0.0047596903244478	9.3871487831793e-06	0.0004080168167489	0.000146998152335	2.1608456789903864e-08	1.6647772274990547e-07	0.0004089827595099	-3.500615864579997e-05	1.225431143134916e-09	1.6726689757633274e-07	-8.308343614551065e-05	-2.547278172144703e-08	6.488626086284859e-16	6.9028573617451465e-09	0.0	0.0	0.0
728.2470450983967	0.9149813800308948	0.8371909258032407	530343.7586945463	1038.2951157789964	-7.277079968574753	1078056.7474505196	52.955892869031935	698.4733246674409	0.6419948268581948	487864.9852719883	0.4121573577126834	748.7885011812535	784.4870950555148	1.314562	28.245117	0.0462783968482801	0.024182909917762	-0.1368593197	0.0319065451	0.0514398183	-0.0463005854	-0.1739525947	0.1044060231	0.1045641128	0.0180674312	0.1482024786	-0.0839736091	-0.0019477708	0.0127719272	0.1578901175	0.2707112007	0.2059235229	-0.2407662077	0.0916864683	-0.1573662081	0.0222859843	-0.1072151945	0.186057565	-0.02380863	0.1242965203	0.1131815413	0.0131752555	0.1245020737	0.0148509296	-0.0857667466	0.0299615088	0.0550962914	-0.0978780063	0.2015553453	0.0677576796	0.0438158039	0.0549366132	-0.0141194738	-0.0914780621	0.1196451149	-0.1826169256	0.0153494841	-0.011802453	0.1002040667	-0.0614835432	0.1096549604	-0.1274677138	0.0552832748	0.046028602	0.3058019835	-0.1709905834	0.0883563254	0.1195014278	0.0366779311	-0.0934986676	-0.0057338588	0.1804847915	-0.0652873878	-0.0394113673	0.0210504086	-0.0200929757	-0.0413242294	0.0198634211	-0.0583975915	-0.0589812893	0.1864236172	0.0556513747	-0.1539455253	-0.0103808997	-0.05905212	-0.0218126285	-0.0285152918	-0.0679906734	0.2141782449	-0.0271887176	0.0537643505	0.0504636502	0.2088276395	-0.1169208069	0.2339408595	-0.0772216668	-0.0843011552	-0.0983813595	-0.0203733592	-0.1090121871	0.0313297152	-0.0182783129	0.1804738903	-0.031807419	-0.1279449553	0.0606594461	-0.1054172954	0.0068863161694849	0.0138886059424407	4.7421350386109184e-05	0.0001928933750243	-0.0050089606914127	-7.670811469040039e-05	5.88413485935562e-09	2.50896872081176e-05	-0.0551298761069034	0.0138606328377904	0.0030393032395625	0.000192117142664	0.0002039955073998	-0.0002040213093491	4.162469466852116e-08	4.1614167039301854e-08	0.0003520026208183	-5.698013869160002e-05	3.246736205313973e-09	1.2390584506295188e-07	2.4964114880961555e-05	0.0001080475510264	1.1674273282818114e-08	6.23207031789846e-10	0.0	0.0	0.0
